material_id,topology_id,role,T2_C,t_h,T_C,rho,G_nm,rho_dot,G_dot,X_J,Lambda_over_K,pore_drag,migration_factor
E0142,D0087,success,1080,21.0,1080.0,0.8824793082793461,303.45609120161356,1.719211640590648e-07,3.65598718676787e-05,0.749939982020235,0.003309275873296111,18.474773409069606,0.0513484793375973
E0142,D0087,success,1080,21.333333333333332,1080.0,0.8826855204713034,303.49998060757196,1.7161062178472832e-07,3.661842435086519e-05,0.7499398762452757,0.003308797315927044,18.440821685703504,0.05143815504132654
E0142,D0087,success,1080,21.666666666666668,1080.0,0.88289136018138,303.5439403006262,1.7130064208345827e-07,3.667705723736836e-05,0.7499397699070054,0.0033083181308896396,18.406932140036048,0.051527979424270946
E0142,D0087,success,1080,22.0,1080.0,0.8830968280843577,303.5879703772801,1.7099122393710136e-07,3.6735770593153354e-05,0.7499396630494395,0.0033078383177378946,18.373104659468932,0.0516179527018264
E0142,D0087,success,1080,22.333333333333332,1080.0,0.8833019248537977,303.6320709341166,1.7068236632935507e-07,3.679456448408639e-05,0.7499395557111769,0.0033073578760266864,18.339339131607566,0.05170807508957913
E0142,D0087,success,1080,22.666666666666668,1080.0,0.8835066511620414,303.6762420677975,1.7037406824576287e-07,3.685343897593402e-05,0.7499394479260697,0.0033068768053117767,18.305635444260787,0.05179834680330513
E0142,D0087,success,1080,23.0,1080.0,0.8837110076802143,303.7204838750637,1.7006632867370566e-07,3.691239413436272e-05,0.7499393397238086,0.0033063951051498157,18.271993485440362,0.05188876805897022
E0142,D0087,success,1080,23.333333333333332,1080.0,0.8839149950782267,303.7647964527347,1.6975914660240491e-07,3.6971430024938e-05,0.7499392311304354,0.0033059127750983447,18.238413143360752,0.05197933907272927
E0142,D0087,success,1080,23.666666666666668,1080.0,0.8841186140247767,303.8091798977088,1.6945252102291628e-07,3.7030546713123845e-05,0.7499391221687914,0.003305429814715804,18.20489430643868,0.05207006006092612
E0142,D0087,success,1080,24.0,1080.0,0.884321865187352,303.85363430696276,1.6914645092812845e-07,3.7089744264282186e-05,0.7499390128589103,0.0033049462235615343,18.17143686329273,0.052160931240093196
E0142,D0087,success,1080,24.333333333333332,1080.0,0.8845247492322329,303.89815977755165,1.688409353127551e-07,3.7149022743672166e-05,0.749938903218362,0.0033044620011957824,18.138040702743005,0.05225195282695123
E0142,D0087,success,1080,24.666666666666668,1080.0,0.8847272668244933,303.94275640660896,1.685359731733368e-07,3.720838221644946e-05,0.7499387932625541,0.003303977147179705,18.104705713810795,0.052343125038408725
E0142,D0087,success,1080,25.0,1080.0,0.8849294186280037,303.98742429134626,1.6823156350823514e-07,3.72678227476657e-05,0.749938683004996,0.003303491661075374,18.07143178571816,0.05243444809156177
E0142,D0087,success,1080,25.333333333333332,1080.0,0.8851312053054332,304.0321635290531,1.6792770531763e-07,3.732734440226786e-05,0.7499385724575302,0.003303005542445779,18.03821880788756,0.05252592220369369
E0142,D0087,success,1080,25.666666666666668,1080.0,0.8853326275182518,304.07697421709713,1.6762439760351352e-07,3.738694724509753e-05,0.7499384616305351,0.003302518790854834,18.005066669941495,0.05261754759227469
E0142,D0087,success,1080,26.0,1080.0,0.8855336859267322,304.1218564529236,1.6732163936969386e-07,3.744663134089026e-05,0.7499383505331033,0.003302031405867377,17.971975261702195,0.05270932447496131
E0142,D0087,success,1080,26.333333333333332,1080.0,0.8857343811899523,304.1668103340554,1.6701942962178422e-07,3.7506396754275026e-05,0.7499382391731968,0.0033015433870491836,17.93894447319116,0.05280125306959637
E0142,D0087,success,1080,26.666666666666668,1080.0,0.8859347139657971,304.2118359580931,1.6671776736720374e-07,3.756624354977346e-05,0.7499381275577844,0.0033010547339669617,17.905974194628882,0.05289333359420835
E0142,D0087,success,1080,27.0,1080.0,0.8861346849109617,304.2569334227145,1.6641665161517224e-07,3.7626171791799314e-05,0.7499380156929619,0.0033005654461883607,17.87306431643437,0.05298556626701132
E0142,D0087,success,1080,27.333333333333332,1080.0,0.8863342946809518,304.3021028256748,1.6611608137670965e-07,3.768618154465761e-05,0.7499379035840569,0.0033000755232819746,17.84021472922495,0.05307795130640414
E0142,D0087,success,1080,27.666666666666668,1080.0,0.8865335439300878,304.3473442648062,1.6581605566462834e-07,3.774627287254428e-05,0.7499377912357217,0.003299584964817348,17.80742532381572,0.0531704889309706
E0142,D0087,success,1080,28.0,1080.0,0.8867324333115053,304.392657838018,1.6551657349353523e-07,3.780644583954525e-05,0.7499376786520145,0.003299093770364979,17.77469599121933,0.053263179359478656
E0142,D0087,success,1080,28.333333333333332,1080.0,0.8869309634771585,304.43804364329634,1.6521763387982512e-07,3.7866700509635914e-05,0.7499375658364708,0.0032986019394963236,17.742026622645533,0.053356022810880255
E0142,D0087,success,1080,28.666666666666668,1080.0,0.8871291350778214,304.4835017787042,1.6491923584167674e-07,3.792703694668042e-05,0.7499374527921654,0.003298109471783801,17.709417109500883,0.05344901950431086
E0142,D0087,success,1080,29.0,1080.0,0.8873269487630907,304.5290323423808,1.6462137839905164e-07,3.798745521443107e-05,0.7499373395217684,0.0032976163668007965,17.676867343388327,0.05354216965908918
E0142,D0087,success,1080,29.333333333333332,1080.0,0.8875244051813873,304.5746354325423,1.6432406057368977e-07,3.8047955376527635e-05,0.749937226027593,0.003297122624121667,17.644377216106857,0.053635473494716736
E0142,D0087,success,1080,29.666666666666668,1080.0,0.8877215049799588,304.6203111474809,1.6402728138911016e-07,3.810853749649664e-05,0.7499371123116381,0.0032966282433217475,17.61194661965119,0.05372893123087741
E0142,D0087,success,1080,30.0,1080.0,0.8879182488048818,304.6660595855651,1.6373103987059765e-07,3.816920163775082e-05,0.7499369983756256,0.00329613322397735,17.57957544621133,0.053822543087437225
E0142,D0087,success,1080,30.333333333333332,1080.0,0.8881146373010634,304.7118808452394,1.634353350452119e-07,3.8229947863588335e-05,0.7499368842210334,0.003295637565665773,17.54726358817229,0.0539163092844438
E0142,D0087,success,1080,30.666666666666668,1080.0,0.8883106711122438,304.7577750250244,1.6314016594177523e-07,3.82907762371921e-05,0.7499367698491246,0.0032951412679653046,17.51501093811373,0.05401023004212591
E0142,D0087,success,1080,31.0,1080.0,0.8885063508809986,304.80374222351617,1.628455315908749e-07,3.835168682162933e-05,0.7499366552609722,0.0032946443304552263,17.482817388809487,0.05410430558089347
E0142,D0087,success,1080,31.333333333333332,1080.0,0.8887016772487402,304.8497825393867,1.625514310248559e-07,3.841267967985054e-05,0.7499365404574823,0.0032941467527158185,17.45068283322739,0.05419853612133661
E0142,D0087,success,1080,31.666666666666668,1080.0,0.8888966508557207,304.8958960713834,1.6225786327781987e-07,3.847375487468921e-05,0.7499364254394131,0.0032936485343283595,17.41860716452875,0.054292921884225735
E0142,D0087,success,1080,32.0,1080.0,0.8890912723410334,304.942082918329,1.6196482738562296e-07,3.853491246886084e-05,0.7499363102073928,0.0032931496748751427,17.386590276068134,0.054387463090510776
E0142,D0087,success,1080,32.333333333333336,1080.0,0.8892855423426154,304.9883431791215,1.6167232238586924e-07,3.859615252496252e-05,0.7499361947619346,0.0032926501739394664,17.354632061392877,0.05448215996132112
E0142,D0087,success,1080,32.666666666666664,1080.0,0.8894794614972491,305.03467695273395,1.613803473179112e-07,3.8657475105471945e-05,0.7499360791034502,0.003292150031105647,17.322732414242896,0.05457701271796478
E0142,D0087,success,1080,33.0,1080.0,0.889673030440565,305.08108433821434,1.6108890122284286e-07,3.871888027274709e-05,0.7499359632322614,0.003291649245959022,17.29089122855016,0.054672021581928444
E0142,D0087,success,1080,33.333333333333336,1080.0,0.8898662498070433,305.1275654346855,1.6079798314349972e-07,3.878036808902536e-05,0.7499358471486113,0.003291147818085953,17.25910839843844,0.054767186774876825
E0142,D0087,success,1080,33.666666666666664,1080.0,0.890059120230016,305.1741203413449,1.6050759212445571e-07,3.884193861642282e-05,0.7499357308526724,0.0032906457470738308,17.22738381822297,0.05486250851865214
E0142,D0087,success,1080,34.0,1080.0,0.8902516423416694,305.22074915746447,1.6021772721201693e-07,3.8903591916933806e-05,0.7499356143445559,0.0032901430325110803,17.195717382410006,0.05495798703527406
E0142,D0087,success,1080,34.333333333333336,1080.0,0.8904438167730455,305.2674519823905,1.5992838745422094e-07,3.8965328052429856e-05,0.7499354976243179,0.003289639673987166,17.1641089856966,0.055053622546938796
E0142,D0087,success,1080,34.666666666666664,1080.0,0.8906356441540448,305.31422891554354,1.5963957190083322e-07,3.902714708465941e-05,0.749935380691966,0.0032891356710925933,17.132558522970125,0.05514941527601916
E0142,D0087,success,1080,35.0,1080.0,0.8908271251134279,305.3610800564181,1.5935127960334428e-07,3.9089049075246875e-05,0.7499352635474651,0.0032886310234189167,17.10106588930801,0.05524536544506381
E0142,D0087,success,1080,35.333333333333336,1080.0,0.8910182602788177,305.4080055045827,1.5906350961496555e-07,3.915103408569207e-05,0.7499351461907421,0.003288125730558741,17.069630979977354,0.055341473276797004
E0142,D0087,success,1080,35.666666666666664,1080.0,0.8912090502767015,305.45500535967966,1.5877626099062553e-07,3.921310217736947e-05,0.7499350286216903,0.0032876197921057277,17.03825369043459,0.05543773899411808
E0142,D0087,success,1080,36.0,1080.0,0.8913994957324329,305.50207972142476,1.5848953278697154e-07,3.927525341152752e-05,0.7499349108401732,0.0032871132076546005,17.006933916325156,0.05553416282010099
E0142,D0087,success,1080,36.333333333333336,1080.0,0.8915895972702342,305.54922868960733,1.5820332406235792e-07,3.933748784928803e-05,0.7499347928460277,0.0032866059768011475,16.975671553483107,0.055630744977994
E0142,D0087,success,1080,36.666666666666664,1080.0,0.8917793555131982,305.59645236409,1.579176338768523e-07,3.9399805551645476e-05,0.7499346746390676,0.003286098099142226,16.944466497930776,0.05572748569121922
E0142,D0087,success,1080,37.0,1080.0,0.8919687710832901,305.6437508448086,1.5763246129222737e-07,3.946220657946612e-05,0.7499345562190856,0.0032855895742757686,16.913318645878498,0.05582438518337195
E0142,D0087,success,1080,37.333333333333336,1080.0,0.89215784460135,305.69112423177194,1.5734780537195564e-07,3.952469099348765e-05,0.749934437585856,0.0032850804018007885,16.882227893724142,0.0559214436782206
E0142,D0087,success,1080,37.666666666666664,1080.0,0.8923465766870944,305.7385726250615,1.570636651812128e-07,3.958725885431821e-05,0.7499343187391365,0.003284570581317378,16.851194138052875,0.05601866139970597
E0142,D0087,success,1080,38.0,1080.0,0.8925349679591188,305.7860961248319,1.5678003978686863e-07,3.964991022243583e-05,0.7499341996786705,0.0032840601124267225,16.820217275636768,0.05611603857194088
E0142,D0087,success,1080,38.333333333333336,1080.0,0.8927230190348993,305.8336948313097,1.5649692825748765e-07,3.971264515818768e-05,0.7499340804041882,0.0032835489947310973,16.78929720343448,0.05621357541920968
E0142,D0087,success,1080,38.666666666666664,1080.0,0.8929107305307946,305.8813688447943,1.5621432966332542e-07,3.9775463721789454e-05,0.7499339609154082,0.0032830372278338737,16.758433818590877,0.05631127216596793
E0142,D0087,success,1080,39.0,1080.0,0.8930981030620487,305.92911826565705,1.5593224307632262e-07,3.983836597332463e-05,0.7499338412120389,0.0032825248113395283,16.727627018436706,0.056409129036841844
E0142,D0087,success,1080,39.333333333333336,1080.0,0.8932851372427921,305.9769431943415,1.5565066757010612e-07,3.9901351972743766e-05,0.7499337212937793,0.00328201174485364,16.696876700488275,0.05650714625662781
E0142,D0087,success,1080,39.666666666666664,1080.0,0.8934718336860441,306.0248437313631,1.5536960221998209e-07,3.996442177986372e-05,0.7499336011603203,0.0032814980279829023,16.666182762447118,0.0566053240502919
E0142,D0087,success,1080,40.0,1080.0,0.8936581930037151,306.072819977309,1.5508904610293737e-07,4.0027575454367176e-05,0.7499334808113453,0.0032809836603351216,16.635545102199575,0.056703662642969624
E0142,D0087,success,1080,40.333333333333336,1080.0,0.8938442158066081,306.1208720328379,1.548089982976322e-07,4.009081305580169e-05,0.749933360246531,0.003280468641519224,16.604963617816576,0.056802162259965136
E0142,D0087,success,1080,40.666666666666664,1080.0,0.8940299027044214,306.16899999868,1.5452945788439918e-07,4.015413464357921e-05,0.7499332394655487,0.003279952971145261,16.57443820755318,0.0569008231267511
E0142,D0087,success,1080,41.0,1080.0,0.8942152543057498,306.2172039756367,1.5425042394523823e-07,4.021754027697512e-05,0.7499331184680637,0.003279436648824413,16.54396876984835,0.056999645468967845
E0142,D0087,success,1080,41.333333333333336,1080.0,0.8944002712180871,306.26548406458045,1.53971895563817e-07,4.02810300151278e-05,0.7499329972537369,0.0032789196741689957,16.51355520332454,0.057098629512423234
E0142,D0087,success,1080,41.666666666666664,1080.0,0.8945849540478282,306.31384036645466,1.5369387182546795e-07,4.034460391703779e-05,0.7499328758222248,0.0032784020467924602,16.483197406787347,0.05719777548309206
E0142,D0087,success,1080,42.0,1080.0,0.8947693034002707,306.3622729822736,1.5341635181717816e-07,4.040826204156701e-05,0.74993275417318,0.003277883766309401,16.45289527922526,0.05729708360711543
E0142,D0087,success,1080,42.333333333333336,1080.0,0.8949533198796172,306.41078201312195,1.5313933462759543e-07,4.0472004447438276e-05,0.7499326323062515,0.0032773648323355625,16.422648719809214,0.05739655411080058
E0142,D0087,success,1080,42.666666666666664,1080.0,0.8951370040889771,306.45936756015493,1.5286281934702184e-07,4.0535831193234315e-05,0.7499325102210854,0.0032768452444878375,16.39245762789237,0.05749618722061999
E0142,D0087,success,1080,43.0,1080.0,0.8953203566303686,306.508029724598,1.525868050674077e-07,4.059974233739726e-05,0.7499323879173245,0.0032763250023842786,16.362321903009693,0.05759598316321124
E0142,D0087,success,1080,43.333333333333336,1080.0,0.8955033781047208,306.5567686077467,1.5231129088235204e-07,4.066373793822787e-05,0.7499322653946092,0.0032758041056440966,16.332241444877642,0.05769594216537638
E0142,D0087,success,1080,43.666666666666664,1080.0,0.8956860691118756,306.60558431096644,1.5203627588709987e-07,4.072781805388481e-05,0.7499321426525776,0.0032752825538876714,16.30221615339385,0.05779606445408144
E0142,D0087,success,1080,44.0,1080.0,0.8958684302505899,306.65447693569246,1.517617591785356e-07,4.0791982742383994e-05,0.7499320196908651,0.0032747603467365508,16.272245928636774,0.05789635025645595
E0142,D0087,success,1080,44.333333333333336,1080.0,0.8960504621185371,306.70344658342964,1.514877398551856e-07,4.085623206159777e-05,0.7499318965091054,0.0032742374838134578,16.24233067086538,0.05799679979979243
E0142,D0087,success,1080,44.666666666666664,1080.0,0.8962321653123092,306.7524933557521,1.512142170172092e-07,4.092056606925422e-05,0.7499317731069306,0.0032737139647422957,16.212470280518826,0.05809741331154575
E0142,D0087,success,1080,45.0,1080.0,0.8964135404274192,306.8016173543032,1.5094118976640004e-07,4.0984984822936585e-05,0.7499316494839705,0.0032731897891481528,16.182664658216076,0.05819819101933292
E0142,D0087,success,1080,45.333333333333336,1080.0,0.8965945880583026,306.85081868079544,1.5066865720618064e-07,4.104948838008242e-05,0.7499315256398535,0.003272664956657305,16.152913704755598,0.058299133150932415
E0142,D0087,success,1080,45.666666666666664,1080.0,0.8967753087983196,306.9000974370102,1.5039661844160268e-07,4.111407679798284e-05,0.7499314015742069,0.0032721394668972213,16.123217321115074,0.05840023993428353
E0142,D0087,success,1080,46.0,1080.0,0.8969557032397566,306.94945372479754,1.5012507257933957e-07,4.117875013378187e-05,0.749931277286656,0.0032716133194965707,16.093575408451027,0.058501511597486046
E0142,D0087,success,1080,46.333333333333336,1080.0,0.8971357719738289,306.99888764607607,1.4985401872768648e-07,4.1243508444475756e-05,0.7499311527768251,0.003271086514085223,16.06398786809849,0.05860294836879969
E0142,D0087,success,1080,46.666666666666664,1080.0,0.8973155155906821,307.04839930283265,1.495834559965554e-07,4.1308351786912234e-05,0.7499310280443374,0.0032705590502942563,16.03445460157067,0.05870455047664365
E0142,D0087,success,1080,47.0,1080.0,0.8974949346793941,307.09798879712247,1.4931338349747573e-07,4.1373280217789644e-05,0.7499309030888147,0.0032700309277559603,16.00497551055869,0.058806318149595825
E0142,D0087,success,1080,47.333333333333336,1080.0,0.8976740298279773,307.1476562310686,1.4904380034358754e-07,4.1438293793656455e-05,0.7499307779098777,0.0032695021461038422,15.975550496931175,0.058908251616392585
