protocol,action_mode,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G
fast_20,action_evolving_no_capture,636.000000000002,237.00000000000068,0.7,150.0,0.6,0.3,0.09999999999999999,8.538221374710484e-42,1.2559360717196403e-42,2.807286889984767e-14,2.335471949909166e-14,0.0,2.26301283393374e-17,7.287392167950629e-10,24069.181318461695,389330515.6842973,2.192916612926856e-50,3.2256871256649556e-51,7.210103589646161e-23,5.998316292372016e-23,0.0,5.812215707476027e-26,1.8716595235332453e-18,6.181815305133514e-05,0.9999381818469487,2.467328735449427e-35,3.6293356937543886e-36,8.908667578193553e-28,5.843386563758736e-28,0.0,7.522744755115098e-35,1.1549525794092347e-27,1.6988861519825442e-28,3.23100142827707e-27,2.3503824706212784e-31,3.2307663860676888e-27,1.668777398705372e-20,0.0,1.9843482714269008e-27,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.376976855460982e-10,1.2263440241483352e-09,2.830234238496687e-05
fast_20,action_evolving_no_capture,648.0000000000027,241.0000000000009,0.7,150.0,0.6,0.3,0.09999999999999999,2.443897079139693e-41,3.594868723307009e-42,2.807286889788444e-14,2.3354719497458384e-14,0.0,2.26301283393374e-17,8.998580560903024e-10,21560.92010218016,315292197.90985644,7.750683281973845e-50,1.1400925657816405e-50,8.903153798950932e-23,7.406819031342378e-23,0.0,7.177018986837583e-26,2.853849636721926e-18,6.837925557764025e-05,0.9999316207444223,5.456791161786379e-35,8.026707853028492e-36,1.5455527912079372e-27,1.0137612986964293e-27,0.0,1.4164237458701671e-34,2.5543150926966822e-27,3.757288927829468e-28,6.853772380250696e-27,5.514916048115549e-31,6.853220878267162e-27,2.895139529941693e-20,0.0,3.7362400336849906e-27,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.0763102903041455e-10,1.5143078953831266e-09,6.259324669062607e-05
fast_20,action_evolving_no_capture,660.0000000000034,245.00000000000114,0.7,150.0,0.6,0.3,0.09999999999999999,6.892883760996539e-41,1.0139139024021428e-41,2.8072868895371247e-14,2.3354719495367577e-14,0.0,2.26301283393374e-17,1.107544635755607e-09,19346.890779442456,256166506.6914937,2.690579383917042e-49,3.9577279081747895e-50,1.0958009001209644e-22,9.116318941423242e-23,0.0,8.83348085887569e-26,4.3232076255136515e-18,7.551896605106368e-05,0.9999244810339489,1.1921351112908927e-34,1.7535800759025288e-35,2.658696018558282e-27,1.7438958694553242e-27,0.0,2.6409929912383547e-34,5.5803651212246534e-27,8.208479894736667e-28,1.4370760917568444e-26,1.2770859043067507e-30,1.4369483804879782e-26,4.9802866555019443e-20,0.0,6.966406607709246e-27,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.9715500006848943e-10,1.863809047507864e-09,0.00013674276000634039
fast_20,action_evolving_no_capture,672.0000000000041,249.00000000000136,0.7,150.0,0.6,0.3,0.09999999999999999,1.915958547641086e-40,2.818293583988512e-41,2.8072868892164183e-14,2.3354719492699526e-14,0.0,2.26301283393374e-17,1.3588337091725327e-09,17389.056911625117,208791736.55038026,9.175645662366484e-49,1.3496984750029017e-49,1.344427299837505e-22,1.1184721656573016e-22,0.0,1.083771040825963e-25,6.507539865513811e-18,8.327728427122857e-05,0.9999167227157288,2.5734383497529315e-34,3.785418426107469e-35,4.535780341414382e-27,2.9751158263058914e-27,0.0,4.877485864770207e-34,1.2046223177700728e-26,1.7719482258531326e-27,2.979224949884286e-26,2.919534197374896e-30,2.978932989651997e-26,8.496453204486161e-20,0.0,1.2865823525495673e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.113954964546068e-10,2.286685772701703e-09,0.0002951674898172806
fast_20,action_evolving_no_capture,684.0000000000048,253.0000000000016,0.7,150.0,0.6,0.3,0.09999999999999999,5.249416422943173e-40,7.721668426845362e-41,2.807286888808474e-14,2.3354719489305705e-14,0.0,2.26301283393374e-17,1.6619606074728048e-09,15654.723236537604,170708281.20951968,3.074798149575689e-48,4.522897380884383e-49,1.6443428822506719e-22,1.3679815523058543e-22,0.0,1.3255392816301298e-25,9.73478380985434e-18,9.169612421953299e-05,0.9999083038757806,5.490612511578286e-34,8.076457620964609e-35,7.675664594125362e-27,5.034633402083412e-27,0.0,8.924298615215789e-34,2.5701468116808783e-26,3.7805767135133506e-27,6.108191360182779e-26,6.590929761834e-30,6.107532250123227e-26,1.437810478648119e-19,0.0,2.354049898976001e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.567117536343187e-10,2.7967967310827168e-09,0.00062968686995946
fast_20,action_evolving_no_capture,696.0000000000055,257.0000000000018,0.7,150.0,0.6,0.3,0.09999999999999999,1.417931021094836e-39,2.0857162615599804e-40,2.8072868882912217e-14,2.3354719485002513e-14,0.0,2.26301283393374e-17,2.0265392578221864e-09,14115.72954049752,139996001.2403856,1.0127346878793087e-47,1.489689678645143e-48,2.0050600264081071e-22,1.6680737071321112e-22,0.0,1.6163209365933398e-25,1.4474234445911384e-17,0.0001008193539580397,0.999899180646042,1.1581413676183225e-33,1.7035767238957177e-34,1.2886657473143986e-26,8.452635646059192e-27,0.0,1.6180547208175676e-33,5.4212409584233e-26,7.974415014975702e-27,1.2388443600146755e-25,1.4697485053672804e-29,1.2386973809392827e-25,2.413937050326106e-19,0.0,4.2681018602223625e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,8.409653237560706e-10,3.4103205251696254e-09,0.0013278809424767412
fast_20,action_evolving_no_capture,708.0000000000061,261.00000000000205,0.7,150.0,0.6,0.3,0.09999999999999999,3.7766196919999396e-39,5.555247038216171e-40,2.8072868876374716e-14,2.335471947956376e-14,0.0,2.26301283393374e-17,2.463762407040902e-09,12747.77423672138,115150752.6991588,3.2793547230464696e-47,4.823791405593403e-48,2.437653315588472e-22,2.0279619309556368e-22,0.0,1.9650434596302754e-25,2.1393604717755758e-17,0.00011069283396492715,0.9998893071660351,2.4157260109624805e-33,3.553430279455657e-34,2.1468524182733946e-26,1.4081666495244267e-26,0.0,2.907651446715496e-33,1.1307974277691401e-25,1.663354950657044e-26,2.48611573867777e-25,3.2383401179564676e-29,2.4857918943583084e-25,4.0214978980022466e-19,0.0,7.669797806550124e-26,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0738413836094475e-09,4.146092642144187e-09,0.002768381158848198
fast_20,action_evolving_no_capture,720.0000000000068,265.0000000000023,0.7,150.0,0.6,0.3,0.09999999999999999,9.920756119230194e-39,1.4593010560465874e-39,2.8072868868138424e-14,2.335471947271172e-14,0.0,2.26301283393374e-17,2.9866262514692834e-09,11529.845545189595,94990302.91441019,1.0442699715380579e-46,1.5360767404707414e-47,2.9549818200951107e-22,2.458344096552637e-22,0.0,2.3820728171126734e-25,3.143756456799841e-17,0.00012136445382398548,0.9998786355461761,4.984106930451249e-33,7.331409440615301e-34,3.549577750900302e-26,2.3282443479425037e-26,0.0,5.179738858582342e-33,2.3330523706349885e-25,3.4318208686535245e-26,4.9377486856641585e-25,7.051820986111785e-29,4.937043478748503e-25,6.649092104580463e-19,0.0,1.366310593414964e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.3672312659680098e-09,5.025983467668804e-09,0.005705817995752908
fast_20,action_evolving_no_capture,732.0000000000075,269.0000000000025,0.7,150.0,0.6,0.3,0.09999999999999999,2.57082407482653e-38,3.781572938812908e-39,2.8072868857794826e-14,2.3354719464106556e-14,0.0,2.26301283393374e-17,3.6101818263461916e-09,10443.742138096433,78582381.56546699,3.2710671295561153e-46,4.811600707840925e-47,3.5719378642923448e-22,2.9716096059275554e-22,0.0,2.879414024214699e-25,4.593525951276433e-17,0.0001328841671898241,0.9998671158328101,1.0173857710031801e-32,1.4965312242217646e-33,5.825545077366135e-26,3.821100241182726e-26,0.0,9.14899894681264e-33,4.762366293522464e-25,7.005238388984077e-26,9.708210880930845e-25,1.518071918729669e-28,9.706692750031613e-25,1.091244888746788e-18,0.0,2.413321312417229e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.7356863893340301e-09,6.075321331407959e-09,0.01162286250833477
fast_20,action_evolving_no_capture,744.0000000000082,273.00000000000273,0.7,150.0,0.6,0.3,0.09999999999999999,6.573266191511791e-38,9.668995164949997e-39,2.8072868844845687e-14,2.3354719453333752e-14,0.0,2.26301283393374e-17,4.351815664515051e-09,9473.66833646534,65189465.861499056,1.0081860592999084e-45,1.482998839348513e-46,4.305724762900373e-22,3.582070448039489e-22,0.0,3.470935033994177e-25,6.674672465375954e-17,0.00014530402495473285,0.9998546959750452,2.055154990571746e-32,3.0230456348658625e-33,9.491884634945007e-26,6.225931168017887e-26,0.0,1.6025841626802936e-32,9.620147179189092e-25,1.4150827587326658e-25,1.889942629951036e-24,3.231507871013809e-28,1.8896194653231954e-24,1.7780259966919697e-18,0.0,4.227293649526612e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.19695518946625e-09,7.323364807844529e-09,0.023381464213905273
fast_20,action_evolving_no_capture,756.0000000000089,277.00000000000296,0.7,150.0,0.6,0.3,0.09999999999999999,1.6587018601210514e-37,2.439879931580167e-38,2.807286882868523e-14,2.3354719439889347e-14,0.0,2.26301283393374e-17,5.231562394582986e-09,8605.891564601634,54226261.96992008,3.058368030613368e-45,4.498729374268222e-46,5.176166170512862e-22,4.306218556581915e-22,0.0,4.172616110568301e-25,9.646123611740595e-17,0.00015867820654751102,0.9998413217934524,4.109255331275836e-32,6.044539924605271e-33,1.535652422477474e-25,1.0072674340294556e-25,0.0,2.7843811085879865e-32,1.9235357559452594e-24,2.8294393353276983e-25,3.643770799954061e-24,6.803717291905784e-28,3.643090396145736e-24,2.876594094913129e-18,0.0,7.344635528227163e-25,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.772616244514664e-09,8.803828765757546e-09,0.04637123518911402
fast_20,action_evolving_no_capture,768.0000000000095,281.0000000000032,0.7,150.0,0.6,0.3,0.09999999999999999,4.131728519155921e-37,6.077597028733224e-38,2.8072868808579265e-14,2.3354719423162548e-14,0.0,2.26301283393374e-17,6.27245211226324e-09,7828.451906720986,45226853.00338019,9.133983895166825e-45,1.3435702061350297e-45,6.20604985056177e-22,5.163011802403863e-22,0.0,5.00282694854535e-25,1.3866466857876218e-16,0.00017306304929900235,0.9998269369507009,8.134623491229545e-32,1.1965685385897562e-32,2.46731502341418e-25,1.618364960846589e-25,0.0,4.7992548080691595e-32,3.8078040630476376e-24,5.601117922506779e-25,6.958851887922009e-24,1.4171596050378007e-27,6.957434654863026e-24,4.621790531996369e-18,0.0,1.265946578348792e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.4888225466648193e-09,1.0555468935046807e-08,0.09035772442390391
fast_20,action_evolving_no_capture,780.0000000000102,285.0000000000034,0.7,150.0,0.6,0.3,0.09999999999999999,1.0161789650292742e-36,1.494756063930554e-37,2.8072868783640696e-14,2.3354719402415355e-14,0.0,2.26301283393374e-17,7.50089552501987e-09,7130.915357548839,37819232.170190826,2.6864305265908757e-44,3.9516251153990206e-45,7.421508835028862e-22,6.174191092491802e-22,0.0,5.982633933946262e-25,1.9829808929967146e-16,0.0001885170758135406,0.9998114829241862,1.5946338055482587e-31,2.345638546575552e-32,3.9374238190883535e-25,2.58264092114097e-25,0.0,8.207875933221916e-32,7.46445498108971e-24,1.097989599361471e-24,1.3167300186887161e-23,2.92094287830613e-27,1.3164379077801578e-23,7.375607879344846e-18,0.0,2.1650720515408705e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.377173819879007e-09,1.262273003959381e-08,0.17190235853853417
fast_20,action_evolving_no_capture,792.0000000000109,289.00000000000364,0.7,150.0,0.6,0.3,0.09999999999999999,2.4682112939144978e-36,3.630633899742542e-37,2.8072868752800904e-14,2.3354719376758743e-14,0.0,2.26301283393374e-17,8.947110038755964e-09,6504.163790420118,31705497.136521794,7.783208856926342e-44,1.1448769396041858e-44,8.852443113555406e-22,7.364631186657021e-22,0.0,7.136140076758445e-25,2.8213640489059494e-16,0.00020510101929000868,0.9997948989807096,3.09616714898999e-31,4.5543302707137194e-32,6.24192377295893e-25,4.0942119780285267e-25,0.0,1.393067108394384e-31,1.4493108209015228e-23,2.13187461324818e-24,2.468962270816351e-23,5.958770110895795e-27,2.468366356631423e-23,1.1692412165263204e-17,0.0,3.674629936958126e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.475735928921567e-09,1.5056462828610997e-08,0.3158549321554055
fast_20,action_evolving_no_capture,804.0000000000116,293.00000000000387,0.7,150.0,0.6,0.3,0.09999999999999999,5.921975680846184e-36,8.710974507466897e-37,2.8072868714776404e-14,2.3354719345124944e-14,0.0,2.26301283393374e-17,1.0645590125553225e-08,5940.21584208531,26646398.403510764,2.2219347297899423e-43,3.2683715421286385e-44,1.053298515965577e-21,8.76272798371493e-22,0.0,8.490860281545858e-25,3.9942424106165395e-16,0.0002228778467406979,0.999777122153259,5.955468442104281e-31,8.760240935636738e-32,9.831155458150402e-25,6.448466193866921e-25,0.0,2.346756208166905e-31,2.7877451188302014e-23,4.100654574112545e-24,4.5885374940954605e-23,1.2034115650624453e-26,4.587334000328054e-23,1.8415784277189367e-17,0.0,6.190269345467241e-24,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.830228782961908e-09,1.7914715625460997e-08,0.5512110394575359
fast_20,action_evolving_no_capture,816.0000000000123,297.0000000000041,0.7,150.0,0.6,0.3,0.09999999999999999,1.4038505389356217e-35,2.0650044708077038e-36,2.8072868668030082e-14,2.335471930623518e-14,0.0,2.26301283393374e-17,1.263562548275877e-08,5432.0738809599225,22449247.168770105,6.251928712787429e-43,9.196321392493433e-44,1.2502012771889278e-21,1.040082517049477e-21,0.0,1.0078134759704368e-24,5.627168104346951e-16,0.0002419127800606513,0.9997580872199388,1.135066369480673e-30,1.6696343824593903e-31,1.5386145265387685e-24,1.0092103417561502e-24,0.0,3.924524408718807e-31,5.313227266384461e-23,7.81553146520853e-24,8.453906266382129e-23,2.406510554255449e-26,8.451499576067337e-23,2.882142727485526e-17,0.0,1.0352103494297932e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,8.495406721480946e-09,2.1263606301176105e-08,0.8941265923844598
fast_20,action_evolving_no_capture,828.000000000013,301.0000000000043,0.7,150.0,0.6,0.3,0.09999999999999999,3.288834583535608e-35,4.83773587742268e-36,2.8072868610726298e-14,2.3354719258562325e-14,0.0,2.26301283393374e-17,1.4961870665362386e-08,4973.593023503706,18958423.52311934,1.7343066558132353e-42,2.5510913723915472e-43,1.4803712878442476e-21,1.231568326894409e-21,0.0,1.193358352448e-24,7.889868346756226e-16,0.0002622733149046309,0.9997377266850945,2.1439946516428595e-30,3.153725000089444e-31,2.3930510070563234e-24,1.5696535961506523e-24,0.0,6.516220369359742e-31,1.0036004191810616e-22,1.4762535576505672e-23,1.5443396371301217e-22,4.766141030423352e-26,1.5438629841432625e-22,4.4826786940617825e-17,0.0,1.7188474482513442e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0536658194939113e-08,2.517828086876159e-08,1.321026571267062
fast_20,action_evolving_no_capture,840.0000000000136,305.00000000000455,0.7,150.0,0.6,0.3,0.09999999999999999,7.615982322160961e-35,1.1202786271520633e-35,2.8072868540678974e-14,2.3354719200287712e-14,0.0,2.26301283393374e-17,1.767497004493004e-08,4559.368822892773,16047903.63005848,4.7444322548456754e-42,6.978858180393435e-43,1.748820012395308e-21,1.4548994258336043e-21,0.0,1.4097605047221956e-24,1.1010752708890664e-15,0.00028402923733326723,0.9997159707626657,4.014248552652836e-30,5.904788991601906e-31,3.699363839274671e-24,2.4264922630838438e-24,0.0,1.0743823949699588e-30,1.8790632369592528e-22,2.764022150244867e-23,2.797739051050545e-22,9.35057990413481e-26,2.7968039098442785e-22,6.929672378483014e-17,0.0,2.8340039675817934e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.3031854631761529e-08,2.974396518267306e-08,1.7619698747778203
fast_20,action_evolving_no_capture,852.0000000000143,309.0000000000048,0.7,150.0,0.6,0.3,0.09999999999999999,1.7436813601105317e-34,2.5648811639323866e-35,2.8072868455291777e-14,2.3354719129251365e-14,0.0,2.26301283393374e-17,2.0832242118634494e-08,4184.640800312724,13615359.278839344,1.2802788187320323e-41,1.883235722918572e-42,2.061219422686401e-21,1.7147945090564565e-21,0.0,1.6615922289955882e-24,1.5295844149813232e-15,0.00030725263819432176,0.9996927473618042,7.451465980517012e-30,1.0960789725881762e-30,5.684727638728597e-24,3.728735056192361e-24,0.0,1.7592977852705113e-30,3.488019140266963e-22,5.13072789385055e-23,5.027189179719563e-22,1.8175541455020984e-25,5.025371449335304e-22,1.0648668746521648e-16,0.0,4.6406725640305215e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.6073481730735888e-08,3.5057116514402114e-08,2.139626730210333
fast_20,action_evolving_no_capture,864.000000000015,313.000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,3.947833011884624e-34,5.807094554185901e-35,2.8072868351489303e-14,2.335471904289476e-14,0.0,2.26301283393374e-17,2.4498427360411698e-08,3845.2094424402217,11577485.64796956,3.4087904581000893e-41,5.0141858700715506e-42,2.423976026340939e-21,2.016583355612174e-21,0.0,1.9540179464654678e-24,2.115337836560706e-15,0.00033201792520928596,0.9996679820747886,1.3715533940043348e-29,2.0174967434338214e-30,8.684660963080979e-24,5.696455809697834e-24,0.0,2.8615309165618605e-30,6.420219192698109e-22,9.443869535099422e-23,8.961268558539884e-22,3.501028358997595e-25,8.957767160737516e-22,1.626816334025467e-16,0.0,7.548141154268481e-23,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.9771090047900015e-08,4.1226682058640786e-08,2.4158134272694585
fast_20,action_evolving_no_capture,876.0000000000157,317.00000000000523,0.7,150.0,0.6,0.3,0.09999999999999999,8.840819168326477e-34,1.300446920940622e-34,2.8072868225638192e-14,2.3354718938195186e-14,0.0,2.26301283393374e-17,2.8746503972209137e-08,3537.3646655549883,9866291.253435414,8.957419130979289e-41,1.3175982798279167e-41,2.844311619976188e-21,2.36627400959762e-21,0.0,2.2928593002956864e-24,2.912563640617713e-15,0.0003584018327397861,0.9996415981672572,2.503754835666403e-29,3.682916938848453e-30,1.3191928726097404e-23,8.65286962293091e-24,0.0,4.623765111976768e-30,1.1720035778428715e-21,1.7239674459099523e-22,1.5849319935182019e-21,6.68410756295131e-25,1.5842635060900739e-21,2.471120659763965e-16,0.0,1.2196559375747063e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.4254105673290224e-08,4.837547170373978e-08,2.5960727258913314
fast_20,action_evolving_no_capture,888.0000000000164,321.00000000000546,0.7,150.0,0.6,0.3,0.09999999999999999,1.9586568537245058e-33,2.8811009773062e-34,2.807286807345685e-14,2.3354718811590647e-14,0.0,2.26301283393374e-17,3.365857605589114e-08,3257.824060713937,8426143.838393519,2.3236012853066873e-40,3.4179187238627225e-41,3.3303512156144285e-21,2.7706259289571916e-21,0.0,2.684666035091809e-24,3.992997060018049e-15,0.0003864834292123889,0.9996135165707837,4.533686797577882e-29,6.66886057068324e-30,1.992627782386755e-23,1.3070073956595168e-23,0.0,7.423169158370136e-30,2.1222114369540573e-21,3.1216828171979196e-22,2.7817454052988298e-21,1.2650528639594756e-24,2.7804801948722134e-21,3.7326033080624815e-16,0.0,1.9580822382555888e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.9675046029120044e-08,5.6641652673801845e-08,2.7055717126390086
fast_20,action_evolving_no_capture,900.000000000017,325.0000000000057,0.7,150.0,0.6,0.3,0.09999999999999999,4.293828483808476e-33,6.3160391865280924e-34,2.8072867889912377e-14,2.335471865889412e-14,0.0,2.26301283393374e-17,3.932683888483545e-08,3003.67949651857,7211411.839951586,5.951734374369563e-40,8.754748280718975e-41,3.8912186045058536e-21,3.23722948809034e-21,0.0,3.136793033106091e-24,5.4511469125698075e-15,0.00041634412218445827,0.9995836558778102,8.144463171318327e-29,1.1980159137063448e-29,2.993335636638705e-23,1.9633931883112853e-23,0.0,1.1842291091513485e-29,3.81241000133864e-21,5.607893061953174e-22,4.845701174653568e-21,2.3739260536200194e-24,4.843326927909631e-21,5.607135762242605e-16,0.0,3.1237574345720884e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.621319038036861e-08,6.618037391642826e-08,2.769446606771271
fast_20,action_evolving_no_capture,912.0000000000177,329.0000000000059,0.7,150.0,0.6,0.3,0.09999999999999999,9.316186706284932e-33,1.3703714651805893e-33,2.8072867669103286e-14,2.3354718475195956e-14,0.0,2.26301283393374e-17,4.585462610778227e-08,2772.350875204786,6184576.382983999,1.5056831458850267e-39,2.214795907141061e-40,4.53714003794212e-21,3.7745922332437955e-21,0.0,3.6574838937876145e-24,7.411029841723703e-15,0.0004480676610376834,0.9995519323389549,1.4517551604800074e-28,2.1354701328692145e-29,4.472430423311782e-23,2.933563253263198e-23,0.0,1.877543125543251e-29,6.795642360812684e-21,9.996101057686698e-22,8.37902519208855e-21,4.4176649742400394e-24,8.374606880542404e-21,8.377785726312175e-16,0.0,4.952579911963541e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.40787595442243e-08,7.716552836849606e-08,2.8059599049951163
fast_20,action_evolving_no_capture,924.0000000000184,333.00000000000614,0.7,150.0,0.6,0.3,0.09999999999999999,2.0008925487727864e-32,2.943227889454908e-33,2.8072867404126142e-14,2.335471825475298e-14,0.0,2.26301283393374e-17,5.3357543865260015e-08,2561.546021441876,5314716.013314353,3.763001886669815e-39,5.535215825412978e-40,5.279556519451764e-21,4.392232301988404e-21,0.0,4.255961455238384e-24,1.0034748660351033e-14,0.00048174013728969684,0.9995182598627003,2.5680955188629437e-28,3.7775593489702693e-29,6.647173994116627e-23,4.360024309276533e-23,0.0,2.95873134177158e-29,1.202121347295778e-20,1.76826940459151e-21,1.4384387705005444e-20,8.15374832915814e-24,1.4376232665078215e-20,1.2451529512445056e-15,0.0,7.80453626273699e-22,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.3517664528691306e-08,8.9791661481004e-08,2.826661887743307
