mode,protocol,t_s,T_C,rho,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
evolving,fast_20,3708.0000000002865,1261.0000000000955,0.7004581677817197,117.33122870261349,17.330237564199503,33.852511428270006,9.373578049982264,22.482926097547402,0.8361247350392086,0.0007647456210839337,0.0,0.0
evolving,fast_20,3720.000000000289,1265.0000000000964,0.7004932854571637,125.31000272463672,18.514435889176124,36.80488943219942,10.258863211460229,24.334250171034615,0.872059785210341,0.0008216425894761091,0.0,0.0
evolving,fast_20,3732.000000000292,1269.0000000000973,0.7005307889959309,133.75807455445167,19.76913180908765,39.997422659100366,11.221925984716348,26.32602800342087,0.9091722583277575,0.0008825360877494783,0.0,0.0
evolving,fast_20,3744.0000000002947,1273.0000000000982,0.7005708188534476,142.69839753354668,21.0978918075767,43.44819695827487,12.269063672302487,28.467965576134524,0.947487644746673,0.000947696546808725,0.0,0.0
evolving,fast_20,3756.0000000002974,1277.0000000000991,0.7006135224006869,152.15477308860758,22.50443002412092,47.176545854539285,13.407036910615188,30.770369479069355,0.9870316311062999,0.0010174128891511825,0.0,0.0
evolving,fast_20,3768.0000000003,1281.0000000001,0.7006590541874905,162.1518643358655,23.992612798706276,51.20312791507297,14.643099878076548,33.24417914176842,1.0278300861220817,0.0010919939105193495,0.0,0.0
evolving,fast_20,3780.000000000303,1285.000000000101,0.700707576211294,172.7152082734343,25.566463266041023,55.55000822692034,15.985032144752765,35.901000431712816,1.0699090444944048,0.001171769781912829,0.0,0.0
evolving,fast_20,3792.0000000003056,1289.0000000001019,0.7007592581909783,183.87122635106266,27.230165991477882,60.24074413832366,17.44117222106259,38.753140643459005,1.1132946887583262,0.0012570936840805857,0.0,0.0
evolving,fast_20,3804.0000000003083,1293.0000000001028,0.7008142778455382,195.64723318790845,28.988071639787684,65.300475414123,19.020452861209286,41.81364489773828,1.1580133288851298,0.0013483435879516853,0.0,0.0
evolving,fast_20,3816.000000000311,1297.0000000001037,0.700872821177196,208.07144318892904,30.84470166681718,70.7560189507977,20.732438174161636,45.096333964014185,1.2040913794322838,0.0014459241959547547,0.0,0.0
evolving,fast_20,3828.000000000314,1301.0000000001046,0.7009350827585386,221.17297478920477,32.80475302285165,76.63596818999316,22.58736259127012,48.61584351320925,1.2515553340228274,0.0015502690608448814,0.0,0.0
evolving,fast_20,3840.0000000003165,1305.0000000001055,0.7010012660231937,234.9818520329149,34.87310285517993,82.97079736024283,24.59617173479061,52.38766479920371,1.3004317369180225,0.0016618429005212957,0.0,0.0
evolving,fast_20,3852.0000000003192,1309.0000000001064,0.7010715835594946,249.52900316981024,37.054813195922385,89.79297066462976,26.770565225524027,56.42818675806506,1.3507471514292975,0.0017811441294060685,0.0,0.0
evolving,fast_20,3864.000000000322,1313.0000000001073,0.7011462574065136,264.8462559268081,39.35513561961937,97.13705651689264,29.12304146027991,60.75473950258083,1.40252812489567,0.0019087076292903873,0.0,0.0
evolving,fast_20,3876.0000000003247,1317.0000000001082,0.7012255193517656,280.9663290857879,41.77951585337429,105.03984690938927,31.666944380704685,65.3856391762558,1.4558011499319365,0.002045107785172593,0.0,0.0
evolving,fast_20,3888.0000000003274,1321.0000000001091,0.7013096112298054,297.9228199708239,44.333598320499405,113.54048197284756,34.41651224395211,70.3402341152574,1.510592621630435,0.0021909618145473614,0.0,0.0
evolving,fast_20,3900.00000000033,1325.00000000011,0.7013987852208471,315.75018741894405,47.023230596601785,122.680579759198,37.386928392415115,75.63895224848132,1.5669287903750482,0.0023469334218981903,0.0,0.0
evolving,fast_20,3912.000000000333,1329.000000000111,0.7014933041484459,334.4837297781848,49.854467754873866,132.5043712442714,40.59437400398878,81.30334964463987,1.6248357099005302,0.0025137368138435975,0.0,0.0
evolving,fast_20,3924.0000000003356,1333.0000000001119,0.7015934417751796,354.1595574451738,52.833576574983965,143.0588405058622,44.05608278573615,87.3561600906344,1.6843391802030971,0.002692141114542381,0.0,0.0
evolving,fast_20,3936.0000000003383,1337.0000000001128,0.7016994830951551,374.8145594219862,55.96703958740713,154.39386998359535,47.7903975519838,93.8213455570009,1.7454646848789874,0.0028829752256358597,0.0,0.0
evolving,fast_20,3948.000000000341,1341.0000000001137,0.7018117246220581,396.48636333855796,59.26155892226353,166.56239066912048,51.81682860235756,100.72414737344147,1.808237322437751,0.0030871331802648587,0.0,0.0
evolving,fast_20,3960.000000000344,1345.0000000001146,0.701930474671335,419.2132883528243,62.724059928727996,179.62053700711533,56.156113785582185,108.09113789979875,1.8726817311045092,0.0033055800466211664,0.0,0.0
evolving,fast_20,3972.0000000003465,1349.0000000001155,0.70205605363497,443.03429030612995,66.36169452783851,193.62780620800768,60.83028010046836,115.95027243468091,1.9388220065918165,0.003539358443170982,0.0,0.0
evolving,fast_20,4068.437936572717,1350.0,0.7031215074499475,443.56216331914,67.07122194236116,197.18133152816753,61.8978029916555,118.00434351924808,1.947574218621382,0.0037546397363696,0.0,0.0
evolving,fast_20,4251.961304128128,1350.0,0.7051215074499475,432.8262268034055,66.62586868352062,196.9541359781614,61.587090834079255,118.00517385009279,1.9318905748790158,0.004072237263841108,0.0,0.0
evolving,fast_20,4439.096953707725,1350.0,0.7071215074499475,422.2392176132611,66.17552850244286,196.69164632362316,61.264950969830856,117.98342263194445,1.9160811362906385,0.004416358164891355,0.0,0.0
evolving,fast_20,4629.9465357048875,1350.0,0.7091215074499476,411.80141914586846,65.72013121109507,196.3929896665601,60.931281378560456,117.93839903941623,1.9001467934458967,0.004789175670491995,0.0,0.0
evolving,fast_20,4824.615128875546,1350.0,0.7111215074499475,401.5130886028272,65.2596064848801,196.0572866190245,60.58598512460243,117.86940341698963,1.8840885182130505,0.005193035752782024,0.0,0.0
evolving,fast_20,5023.21136756858,1350.0,0.7131215074499475,391.3744561434596,64.7938839525408,195.68365234887315,60.22897074405155,117.77572798512172,1.867907366332542,0.0056304701425533635,0.0,0.0
evolving,fast_20,5225.847573829269,1350.0,0.7151215074499475,381.38572402390736,64.32289329378287,195.27119772609487,59.860152646644515,117.65665762889127,1.8516044800391334,0.006104210226427214,0.0,0.0
evolving,fast_20,5432.639894561039,1350.0,0.7171215074499476,371.54706572263456,63.846564345051114,194.81903057523357,59.479451532420384,117.5114707742608,1.835181090708171,0.0066172018676701845,0.0,0.0
evolving,fast_20,5643.708443938458,1350.0,0.7191215074499476,361.8586250530524,63.364827213913024,194.32625703950484,59.08679482306156,117.33944035713382,1.8186385215208054,0.007172621194127624,0.0,0.0
evolving,fast_20,5859.1774512727825,1350.0,0.7211215074499476,352.32051526406906,62.877612402509165,193.79198306224384,58.682117107739884,117.1398348904696,1.8019781901429386,0.007773891395670815,0.0,0.0
evolving,fast_20,6079.175414540304,1350.0,0.7231215074499476,342.9328181294963,62.38485094054238,193.21531599131862,58.265360603201415,116.91191963476597,1.7852016114113944,0.008424700571731964,0.0,0.0
evolving,fast_20,6303.835259793472,1350.0,0.7251215074499476,333.6955830273652,61.88647452828304,192.5953663121065,57.8364756277309,116.65495787723968,1.7683104000208807,0.009129020666793155,0.0,0.0
evolving,fast_20,6533.294506685342,1350.0,0.7271215074499475,324.6088260103378,61.382415690075895,191.93124951454246,57.39542108852811,116.36821232501484,1.7513062732039086,0.009891127527928605,0.0,0.0
evolving,fast_20,6767.695440349439,1350.0,0.7291215074499476,315.67252886853817,60.872607938835074,191.2220880996047,56.942164981914395,116.05094661756027,1.7341910533957925,0.010715622113480715,0.0,0.0
evolving,fast_20,7007.18528988979,1350.0,0.7311215074499476,306.88663818628834,60.35698595201525,190.46701373040057,56.47668490566138,115.70242696350455,1.7169666708755666,0.011607452875452676,0.0,0.0
evolving,fast_20,7251.91641374981,1350.0,0.7331215074499475,298.2510643943831,59.83548575954421,189.66516953274706,55.99896858259861,115.32192390678257,1.6996351663731348,0.0125719393299737,0.0,0.0
evolving,fast_20,7502.046492244117,1350.0,0.7351215074499476,289.7656808197111,59.30804494419522,188.81571254979096,55.5090143945105,114.90871422683061,1.6821986936322397,0.013614796819938456,0.0,0.0
evolving,fast_20,7757.7387275543715,1350.0,0.7371215074499475,281.43032273421517,58.774602854869144,187.91781635478816,55.00683192517541,114.46208297724083,1.66465952191756,0.01474216246131964,0.0,0.0
evolving,fast_20,8019.162051509183,1350.0,0.7391215074499476,273.2447864053537,58.235100833238526,186.9706738256393,54.492442511233634,113.98132566689851,1.6470200384539477,0.015960622249330488,0.0,0.0
evolving,fast_20,8286.49134148917,1350.0,0.7411215074499475,265.20882815043893,57.689482454189424,185.97350008416157,53.96587979939159,113.46575058715433,1.6292827507844074,0.017277239282147357,0.0,0.0
evolving,fast_20,8559.90764482181,1350.0,0.7431215074499475,257.3221633974179,57.13769378046914,184.92553560234944,53.427190308283244,112.91468128801888,1.6114502890327829,0.018699583037850256,0.0,0.0
evolving,fast_20,8839.59841205693,1350.0,0.7451215074499475,249.58446575487537,56.57968363191977,183.8260494770351,52.87643399311017,112.32745920569896,1.593525408056113,0.02023575961406001,0.0,0.0
evolving,fast_20,9125.757739543187,1350.0,0.7471215074499475,241.99536609425587,56.01540386963672,182.67434287339788,52.31368481097669,111.70344644302169,1.575510989470591,0.021894442808910553,0.0,0.0
evolving,fast_20,9418.58662175877,1350.0,0.7491215074499475,234.55445164751976,55.44480969535012,181.46975263667073,51.73903128462006,111.04202870339749,1.5574100435342402,0.023684905885850902,0.0,0.0
evolving,fast_20,9718.293213886618,1350.0,0.7511215074499477,227.26126512367708,54.86785996627408,180.21165507016713,51.15257706201452,110.34261837796126,1.539225710868357,0.025617053822674565,0.0,0.0
evolving,fast_20,10025.093105165892,1350.0,0.7531215074499475,220.11530384786843,54.28451752560856,178.89946987636876,50.554441469099146,109.6046577843859,1.5209612639989878,0.027701455796399526,0.0,0.0
evolving,fast_20,10339.20960359808,1350.0,0.7551215074499477,213.11601892689328,53.69474954881269,177.5326642562969,49.94476005264832,108.82762255458299,1.5026201086985331,0.029949377599422258,0.0,0.0
evolving,fast_20,10660.87403263847,1350.0,0.7571215074499476,206.26281444531202,53.098527905689316,176.1107571607088,49.32368511006757,108.0110251670881,1.4842057851071704,0.03237281361794401,0.0,0.0
evolving,fast_20,10990.326040562462,1350.0,0.7591215074499476,199.555046696477,52.49582953823874,174.63332368483776,48.69138620266499,107.15441861837135,1.4657219686123475,0.03498451793024379,0.0,0.0
evolving,fast_20,11327.81392326221,1350.0,0.7611215074499476,192.99202345306134,51.886636854140285,173.09999959640948,48.04805064871445,106.25740022560838,1.4471724704645295,0.03779803399911268,0.0,0.0
evolving,fast_20,11673.594961303143,1350.0,0.7631215074499476,186.5730032818747,51.270938135621996,171.51048598453548,47.3938839924015,105.31961555160595,1.4285612381060595,0.040827722338958636,0.0,0.0
evolving,fast_20,12027.935772152943,1350.0,0.7651215074499476,180.2971949079461,50.64872796336082,169.86455401480927,46.72911044452408,104.34076244059467,1.4098923551899232,0.044088785433008544,0.0,0.0
evolving,fast_20,12387.935772152943,1350.0,0.7671041196491905,174.2165331084291,50.025479634229846,168.17689208463912,46.0598467931524,103.32949879095862,1.3913328468749315,0.04756566120224441,0.0,0.0
evolving,fast_20,12747.935772152943,1350.0,0.7690388627728909,168.4169032812764,49.41105987427601,166.47575770408145,45.39706024234964,102.30294423784349,1.3731743917540133,0.05120875359180283,0.0,0.0
evolving,fast_20,13107.935772152943,1350.0,0.7709276904948481,162.8819745953562,48.805310098463124,164.76333653338972,44.741025285151416,101.26280862769732,1.3554059628731991,0.05501931484712543,0.0,0.0
evolving,fast_20,13467.935772152943,1350.0,0.7727724491459586,157.59654811817364,48.20807609920132,163.04168158055828,44.091981583704104,100.21071081316335,1.3380168417282425,0.05899830667637059,0.0,0.0
evolving,fast_20,13827.935772152943,1350.0,0.7745748848831071,152.54646649884248,47.61920784854201,161.3127200753055,43.450136889535734,99.14818244604827,1.3209966152016166,0.06314639879125472,0.0,0.0
evolving,fast_20,14187.935772152943,1350.0,0.776336650303451,147.71853173691474,47.03855931245113,159.5782600193299,42.815669733078224,98.07667167340838,1.3043351715459437,0.0674639682266184,0.0,0.0
evolving,fast_20,14547.935772152943,1350.0,0.7780593105523617,143.1004302407609,46.46598827637076,157.83999642462885,42.188731900474245,96.99754673171476,1.2880226955877228,0.07195109942350833,0.0,0.0
evolving,fast_20,14907.935772152943,1350.0,0.7797443489686673,138.68066446408167,45.90135618132392,156.09951725182054,41.56945071434397,95.91209943540517,1.27204966330076,0.07660758506085077,0.0,0.0
evolving,fast_20,15267.935772152943,1350.0,0.7813931723066887,134.4484904843613,45.344527969861105,154.3583090604328,40.95793113391591,94.82154855728288,1.2564068358779859,0.08143292762077421,0.0,0.0
evolving,fast_20,15627.935772152943,1350.0,0.7830071155708461,130.3938609537914,44.79537194118804,152.6177623830395,40.35425768873998,93.72704309920047,1.2410852534119854,0.08642634167237093,0.0,0.0
evolving,fast_20,15987.935772152943,1350.0,0.784587446495273,126.50737291244272,44.25375961485857,150.87917683497105,39.758496259097704,92.62966545230505,1.22607622827874,0.09158675685814902,0.0,0.0
evolving,fast_20,16347.935772152943,1350.0,0.7861353696978728,122.78022000609192,43.71956560245275,149.1437659711012,39.170695715200544,91.53043444682426,1.2113713383053026,0.09691282156666418,0.0,0.0
evolving,fast_20,16707.935772152945,1350.0,0.7876520305355577,119.20414869793242,43.19266748670001,147.4126619009439,38.59088942631691,90.43030829196917,1.1969624197901998,0.10240290727385679,0.0,0.0
evolving,fast_20,17067.935772152945,1350.0,0.7891385186849753,115.77141810507304,42.67294570754164,145.68691967298852,38.01909665009067,89.33018740702647,1.182841560435069,0.10805511353445649,0.0,0.0
evolving,fast_20,17427.935772152945,1350.0,0.7905958714708415,112.47476312786759,42.1602834546625,143.96752143886687,37.45532381150083,88.23091714512677,1.1690010922368272,0.1138672736035164,0.0,0.0
evolving,fast_20,17787.935772152945,1350.0,0.7920250769620242,109.30736057323601,41.65456656605168,142.2553804075985,36.899565680163306,87.13329041151638,1.1554335843821502,0.1198369606667179,0.0,0.0
evolving,fast_20,18147.935772152945,1350.0,0.7934270768537381,106.26279800270204,41.15568343218349,140.5513445997935,36.35180645398291,86.03805017843905,1.1421318361791588,0.12596149465655607,0.0,0.0
evolving,fast_20,18507.935772152945,1350.0,0.7948027691526011,103.33504506229743,40.66352490543828,138.85620041132498,35.81202075652747,84.94589189895407,1.129088870055387,0.13223794962992472,0.0,0.0
evolving,fast_20,18867.935772152945,1350.0,0.7961530106798479,100.51842707509752,40.17798421440842,137.1706759956095,35.280174554907305,83.85746582219753,1.1162979246461056,0.13866316168102788,0.0,0.0
evolving,fast_20,19227.935772152945,1350.0,0.7974786194066763,97.80760069831024,39.69895688276009,135.49544447326397,34.75622600440441,82.77337921272482,1.1037524479927403,0.14523373736187695,0.0,0.0
evolving,fast_20,19587.935772152945,1350.0,0.7987803766345095,95.19753146578365,39.2263406523448,133.83112697753864,34.24012622559662,81.69419847667639,1.0914460908673616,0.1519460625810735,0.0,0.0
evolving,fast_20,19947.935772152945,1350.0,0.8000590290318749,92.68347305379046,38.76003541027612,132.17829554356686,33.73182001926563,80.62045119757691,1.0793727002359885,0.15879631194999272,0.0,0.0
evolving,fast_20,20307.935772152945,1350.0,0.801315290538618,90.2609481232003,38.29994311970733,130.5374758491152,33.231246523956344,79.55262808462345,1.0675263128706698,0.16578045854402546,0.0,0.0
evolving,fast_20,20667.935772152945,1350.0,0.8025498441472779,87.92573060484936,37.84596775406435,128.90914981417683,32.73833982066785,78.49118483634224,1.0559011491180772,0.17289428404513488,0.0,0.0
evolving,fast_20,21027.935772152945,1350.0,0.8037633435706409,85.67382930723994,37.398015234506275,127.29375806641356,32.25302948880139,77.43654392249707,1.0444916068300365,0.18013338923074995,0.0,0.0
evolving,fast_20,21387.935772152945,1350.0,0.80495641480375,83.50147273678826,36.95599337040188,125.69170227912934,31.77524111716269,76.3890962871202,1.0332922554600374,0.18749320477285045,0.0,0.0
evolving,fast_20,21747.935772152945,1350.0,0.80612965758798,81.40509503082546,36.519811802626066,124.10334738814457,31.30489677351587,75.34920297551473,1.022297830327916,0.1949690023101802,0.0,0.0
