mode,protocol,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,C_GBseg,C_TJ,f_clean_GB,GBseg_mean_nm,TJ_mean_nm,iso_mean_nm,E_G,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
static,slow_0p2,307800.0,1051.0,0.7003543123483225,150.02050829978938,0.5996788388379726,0.3002029173951641,0.10011824376686324,0.4051626369600807,0.4773459156706982,0.5948373630399193,41.794768356945525,41.78192515027957,41.776568295348305,2.522238531274169,26663021.24511343,10802859.996992812,12727484.290795948,15860161.248120617,2669454.8605793198,46793353.86348539,1.394573041931244,0.20571949823209154,0.2068964661172176,0.03535670905911334,0.1679711759109878,0.0,0.0,0.0,0.0
static,slow_0p2,308880.0,1054.6000000000001,0.7003927586131283,150.0227988952251,0.5996439665619305,0.3002249422764171,0.1001310911616523,0.40509762046752373,0.4773307628317254,0.5949023795324763,41.79674573085832,41.782507463017126,41.776568295348305,2.5122416296106147,26662614.1456911,10800961.545863204,12726885.949250685,15861652.599827897,2669756.647630155,46791553.593491524,1.5337347545767845,0.22631772663099597,0.2288927296020124,0.039534065555695656,0.18530834887331846,0.0,0.0,0.0,0.0
static,slow_0p2,309960.0,1058.2,0.7004350297230237,150.02532759364976,0.5996056197556218,0.3002491597526026,0.10014522049177564,0.4050261510417791,0.4773141390417841,0.5949738489582209,41.798920388818004,41.783147943686366,41.776568295348305,2.501906531245707,26662164.74350369,10798873.964503122,12726228.209535673,15863290.779000567,2670088.3670262243,46789572.32033938,1.6853665966204052,0.2487769853389398,0.25309083069070415,0.04417653683795948,0.20432045748795633,0.0,0.0,0.0,0.0
static,slow_0p2,311040.0,1061.8,0.7004814675639552,150.02811725932673,0.599563486711476,0.3002757661187114,0.10016074716981259,0.4049476538807576,0.477295917860039,0.5950523461192424,41.801310087510515,41.7838518430179,41.776568295348305,2.491219785932136,26661668.979594782,10796580.30183228,12725505.767296221,15865088.677762503,2670452.685790429,46787393.55366615,1.8504358915724328,0.27324483057669424,0.27969741316740004,0.04933265583233152,0.2251581030021759,0.0,0.0,0.0,0.0
static,slow_0p2,312120.0,1065.4,0.7005324405353697,150.0311927733778,0.5995172313137119,0.3003049729556515,0.10017779573063658,0.4048615098453363,0.4772759637010269,0.5951384901546637,41.8039339861098,41.784624829654646,41.776568295348305,2.4801674384433605,26661122.43766536,10794062.28428457,12724712.904787805,15867060.153380789,2670852.4775099317,46784999.473130465,2.0299697505657313,0.2998785861191909,0.30893722804968626,0.05505566725243159,0.24798441893522075,0.0,0.0,0.0,0.0
static,slow_0p2,313200.0,1069.0,0.7005883452037451,150.03458119764088,0.5994664914692437,0.3003370080958799,0.10019650043487639,0.40476705271991265,0.4772541313473666,0.5952329472800874,41.80681273884874,41.78547301837421,41.776568295348305,2.468735023361032,26660520.31518515,10791300.231956849,12723843.464292508,15869220.0832283,2671290.8353544795,46782370.83694576,2.225057203086512,0.3288458234153797,0.3410546105739833,0.0614039488595041,0.27297603296982853,0.0,0.0,0.0,0.0
static,slow_0p2,314280.0,1072.6000000000001,0.7006496080194743,150.0383119511252,0.5994108774692086,0.300372116628385,0.10021700590240637,0.40466356637049417,0.4772302654543997,0.5953364336295058,41.809968592155656,41.786402999826535,41.776568295348305,2.4569075619737077,26659857.39231054,10788272.971301166,12722890.8203088,15871584.421009375,2671771.0856424975,46779486.8854165,2.4368512172773853,0.3603248515069636,0.37631506939044257,0.06844146682653707,0.3003240972539461,0.0,0.0,0.0,0.0
static,slow_0p2,315360.0,1076.2,0.7007166870950952,150.04241700005235,0.599349970281109,0.30041056194230853,0.1002394677765823,0.40455028180390695,0.4772042000489083,0.595449718196093,41.813425486456744,41.787421871843776,41.776568295348305,2.444669561624272,26659127.998441964,10784957.744416123,12721847.850497952,15874170.254025841,2672296.8019516068,46776325.23929903,2.6665705774520854,0.39450521558789703,0.4150069959603626,0.07623826761794861,0.3302353917267131,0.0,0.0,0.0,0.0
static,slow_0p2,316440.0,1079.8,0.7007900740421368,150.04693106255965,0.5992833197719843,0.30045262680812734,0.10026405341988825,0.4044263741329158,0.47717575802442547,0.5955736258670842,41.817209162735786,41.788537272381305,41.776568295348305,2.4320050178760346,26658325.976239156,10781330.115023725,12720706.90537415,15876995.861215431,2672871.8197664376,46772861.79280863,2.9155015823474977,0.4315882028548341,0.45744350268441475,0.08487100892947869,0.3629335053892606,0.0,0.0,0.0,0.0
static,slow_0p2,317520.0,1083.4,0.700870295863024,150.05189182923982,0.5992104428635026,0.30049861449489806,0.10029094264159921,0.40429095945343463,0.47714475063605344,0.5957090405465654,41.82134727393136,41.78975741414983,41.776568295348305,2.4188974199023283,26657444.64289747,10777363.87125384,12719459.776729712,15880080.771643631,2673500.251652437,46769070.60109588,3.184999523170477,0.4717873540865468,0.5039643988555853,0.09442353236758924,0.3986601007658302,0.0,0.0,0.0,0.0
static,slow_0p2,318600.0,1087.0,0.70095791689357,150.05734020079788,0.5991308216204106,0.3005488499215946,0.1003203284579947,0.4041430916415394,0.47711097699815364,0.5958569083584606,41.82586950123881,41.79109112099985,41.776568295348305,2.405329759540215,26656476.74847119,10773030.925397955,12718097.664791655,15883445.823073234,2674186.5029395283,46764923.762016945,3.476489895664059,0.5153289791554837,0.5549383141269335,0.10498748068315501,0.43767626714444674,0.0,0.0,0.0,0.0
static,slow_0p2,319680.0,1090.6000000000001,0.7010535407905519,150.06332054422532,0.5990439012743928,0.30060368084003064,0.10035241788557658,0.4039817590797392,0.4770742235887676,0.5960182409202608,41.830807675369485,41.79254786612162,41.776568295348305,2.391284544486399,26655414.431011178,10768301.210839361,12716611.14411149,15887113.220171817,2674935.287894062,46760391.292025276,3.7914692952211495,0.5624526744153322,0.6107649798104026,0.11666296250909604,0.4802639685484704,0.0,0.0,0.0,0.0
static,slow_0p2,320760.0,1094.2,0.7011578125577205,150.06988096902234,0.5989490881860899,0.30066347904625745,0.10038743276765238,0.40380588132389694,0.47703426376517655,0.5961941186761031,41.836195902802636,41.794137812125285,41.776568295348305,2.3767438161516394,26654249.16826373,10763142.576417482,12714990.128196258,15891106.591846248,2675751.6463513295,46755440.99601518,4.131505938513773,0.6134118396219347,0.671877678977358,0.12955926768398032,0.5267275927697417,0.0,0.0,0.0,0.0
static,slow_0p2,321840.0,1097.8000000000002,0.7012714206023207,150.07707362514503,0.5988457477488124,0.30072864161664964,0.10042561063453798,0.4036143057243494,0.47699085729562296,0.5963856942756506,41.84207069704597,41.79587185306723,41.776568295348305,2.3616891727288287,26652971.72565477,10757520.678540865,12713223.832896069,15895451.047113905,2676640.960773956,46750038.33095295,4.498239749203399,0.668474191729822,0.7387458770125576,0.1437956363714076,0.5773956081896471,0.0,0.0,0.0,0.0
static,slow_0p2,322920.0,1101.4,0.7013950988127953,150.08495502451441,0.5987332022383558,0.30079959216413094,0.10046720559751318,0.40340580401717585,0.476943749912878,0.5965941959828241,41.84847111489833,41.79776165849114,41.776568295348305,2.346101798068556,26651572.100259166,10751398.871426782,12711300.738571046,15900173.228832385,2677608.9736936837,46744146.26313596,4.893381939069344,0.7279222725593122,0.8118780449764832,0.15950208530523674,0.6326223355232425,0.0,0.0,0.0,0.0
static,slow_0p2,324000.0,1105.0,0.7015296286467975,150.0935863881022,0.5986107286143244,0.3008767821091479,0.10051248927652769,0.40317906890422217,0.4768926728960994,0.5968209310957778,41.85543889768331,41.79981971955379,41.776568295348305,2.3299624969942188,26650039.46042745,10744738.095915917,12709208.551069768,15905301.36451153,2678661.8054852537,46737725.11892728,5.318714009385316,0.7920539469485195,0.8918246888516318,0.17682029460011947,0.6927898420403792,0.0,0.0,0.0,0.0
static,slow_0p2,325080.0,1108.6000000000001,0.7016758412169418,150.1030340208075,0.5984775562794472,0.30096069195905345,0.10056175176149933,0.40293271064341796,0.4768373426882373,0.597067289356582,41.86301861739331,41.80205939730796,41.776568295348305,2.3132517377250656,26648362.080712598,10737496.7673888,12706934.16156098,15910865.313323798,2679805.972411172,46730732.428820536,5.776086090635707,0.86118288758697,0.9791815984790782,0.19590455866114773,0.7583099662415215,0.0,0.0,0.0,0.0
static,slow_0p2,326160.0,1112.2,0.7018346193598808,150.1133697165543,0.5983328648046057,0.3010518325885182,0.10061530260687612,0.40266525367414163,0.47677746055716164,0.5973347463258584,41.87125782765239,41.80449497321715,41.776568295348305,2.2959497021096995,26646527.271707002,10729630.663396833,12704463.605271617,15916896.608310169,2681048.404865178,46723122.764699176,6.26741453177421,0.9356390422712877,1.074593330722266,0.21692280480055834,0.8296264813876081,0.0,0.0,0.0,0.0
static,slow_0p2,327240.0,1115.8000000000002,0.7020068996722835,150.12467119628553,0.5981757816286349,0.30115074651242707,0.10067347185893778,0.40237513330593,0.4767127123096916,0.59762486669407,41.88020721936891,41.80714170197915,41.776568295348305,2.278036344402582,26644521.30436353,10721092.811715968,12701782.0191965,15923428.492647562,2682396.4657297106,46714847.570163675,6.794678643279141,1.0157690788254863,1.1787569421129966,0.240057683217263,0.9072174066942262,0.0,0.0,0.0,0.0
static,slow_0p2,328320.0,1119.4,0.702193674495138,150.13702258179674,0.5980053797434554,0.3012580091414451,0.10073661111509948,0.4020606925026725,0.47664276806881456,0.5979393074973275,41.889920780909684,41.810015866738254,41.776568295348305,2.2594914593411457,26642329.32833568,10711833.379634906,12698873.59885888,15930495.948700774,2683857.9687489606,46705854.98381222,7.3599164913799955,1.101936802386775,1.292425986922728,0.26550773200893185,0.9915974753885247,0.0,0.0,0.0,0.0
static,slow_0p2,329400.0,1123.0,0.7023959938254738,150.15051490865204,0.5978206753767349,0.3013742300090251,0.10080509461424003,0.4017201787986341,0.47656728212561716,0.5982798212013659,41.900455962581105,41.813134836769144,41.776568295348305,2.2402947602990966,26639935.28382839,10701799.56540358,12695721.554216428,15938135.718424808,2685441.196803553,46696089.65537206,7.965219634168235,1.1945235391699898,1.416414797239626,0.29348862085760025,1.0833207691781015,0.0,0.0,0.0,0.0
static,slow_0p2,330480.0,1126.6000000000001,0.7026149671321236,150.1652466817567,0.5976206256860884,0.30150005395709806,0.10087932035681342,0.4013517413871779,0.47648589287879306,0.5986482586128221,41.91187384515277,41.81651712771793,41.776568295348305,2.2204259683008254,26637321.80640404,10690935.492890907,12692308.064824173,15946386.313513132,2687154.9199557654,46685492.55459259,8.612726684047951,1.2939284801873292,1.5516030621895882,0.32423447694718865,1.1829835289743977,0.0,0.0,0.0,0.0
static,slow_0p2,331560.0,1130.2,0.7028517650495333,150.18132447752893,0.5974041264807941,0.30163616226599627,0.1009597112532096,0.4009534284279601,0.476398222876092,0.5990465715720399,41.9242393121023,41.82018246448981,41.776568295348305,2.1998649126798675,26634470.12413654,10679182.110634623,12688614.234385014,15955288.013501918,2689008.4131150628,46674000.77282579,9.304615575359973,1.4005689777142596,1.6989407238862348,0.35799929652264767,1.2912271519269878,0.0,0.0,0.0,0.0
static,slow_0p2,332640.0,1133.8000000000002,0.7031076209208612,150.1988635970222,0.597170009989153,0.30178327371233493,0.10104671629851195,0.40052318462360825,0.47630387897371484,0.5994768153763917,41.93762122519859,41.82415184687649,41.776568295348305,2.1785916441492263,26631359.946449704,10666477.09660964,12684620.044839216,15964882.849840064,2691011.4731524577,46661547.31723439,10.04309441128426,1.5148807865543061,1.8594532079847788,0.39505844526963724,1.4087413849272317,0.0,0.0,0.0,0.0
static,slow_0p2,333720.0,1137.4,0.7033838321587469,150.2179887748043,0.5969170426919642,0.3019421455365891,0.10114081177144664,0.40005884912249035,0.47620245263146055,0.5999411508775097,41.95209260297064,41.828447618019865,41.776568295348305,2.1565865610195214,26627969.343914624,10652754.77019544,12680304.310167488,15975214.573719185,2693174.43526872,46648060.89758435,10.830390760605729,1.6373182413645475,2.034247006797777,0.43571025036306493,1.5362677246949639,0.0,0.0,0.0,0.0
static,slow_0p2,334800.0,1141.0,0.7036817613891684,150.23883494890285,0.5966439232451042,0.3021135742999578,0.10124250245493793,0.3995581538101106,0.47609352036343233,0.6004418461898894,41.967730801533804,41.83309353581382,41.776568295348305,2.1338305492501672,26624274.618213225,10637946.012986664,12675644.630107913,15986328.605226561,2695508.188395394,46633465.705594055,11.668739272984741,1.7683543604603194,2.2245156327420483,0.4802776865808861,1.674603034324488,0.0,0.0,0.0,0.0
static,slow_0p2,335880.0,1144.6000000000001,0.7040028373407852,150.26154809768803,0.5963492805169255,0.3022983966078063,0.10135232287526814,0.3990187220579088,0.4759766443662746,0.6009812779420912,41.98461769716092,41.838114847349516,41.776568295348305,2.110305136944957,26620250.161402036,10621978.20026448,12670617.344014922,15998271.961137556,2698024.1893788287,46617681.18682847,12.560367481400482,1.9084808656194159,2.4315459593461024,0.5291101582808061,1.8246033856799706,0.0,0.0,0.0,0.0
static,slow_0p2,336960.0,1148.2,0.7043485554391331,150.28628615018442,0.5960316717691001,0.3024974896745072,0.10147083855639266,0.3984380680047529,0.47585137334932537,0.6015619319952471,42.002839869893656,41.8435383665155,41.776568295348305,2.0859926638038475,26615868.303530443,10604775.14512761,12665197.48511974,16011093.158402834,2700734.4756657463,46600621.80514181,13.507479662914724,2.058208106456911,2.6567249660625376,0.5825853782626084,1.987188136229281,0.0,0.0,0.0,0.0
static,slow_0p2,338040.0,1151.8000000000002,0.7047204780620341,150.31321997699524,0.5956895810126421,0.3027117717018796,0.10159864728547814,0.3978135964531698,0.4757172435936772,0.6021864035468302,42.02248878738928,41.849392554869205,41.776568295348305,2.060876465913024,26611099.147581175,10586257.057471149,12659358.73548537,16024842.090110026,2703651.676173988,46582196.7996859,14.512238634338575,2.2180648769412192,2.901546901585532,0.6411113435532587,2.163344247708344,0.0,0.0,0.0,0.0
static,slow_0p2,339120.0,1155.4,0.7051202344096821,150.3425344697888,0.5953214175741347,0.302942202040649,0.10173638038521633,0.39714260346925867,0.47557378027002206,0.6028573965307413,42.04366098808709,41.85570760590181,41.776568295348305,2.0349410760922844,26605910.390607364,10566340.520195609,12653073.381986603,16039569.870411756,2706789.0199938104,46562309.9345136,15.576745368336514,2.388598110573224,3.1676208781307764,0.7051284069151265,2.3541308523167164,0.0,0.0,0.0,0.0
static,slow_0p2,340200.0,1159.0,0.7055495199401278,150.37442971814684,0.5949255149106497,0.3031897811014337,0.10188470398791653,0.39642227778222505,0.4754204990482812,0.603577722217775,42.06645826266016,41.86251553282579,41.776568295348305,2.0081724398183263,26600267.12983962,10544938.485226672,12646312.273685943,16055328.64461295,2710160.3425232163,46540859.2408152,16.7030163285887,2.5703724396587395,3.4566789060334835,0.7751114413440119,2.560684069845507,0.0,0.0,0.0,0.0
static,slow_0p2,341280.0,1162.6000000000001,0.7060100953184105,150.4091222935194,0.5945001297154787,0.3034555499787204,0.10204432030580095,0.3956497030864359,0.4752569080354453,0.6043502969135641,42.09098783258796,41.86985026002059,41.776568295348305,1.9805581465015019,26594131.65242801,10521960.292124728,12639044.781020503,16072171.36030328,2713780.0885950034,46517736.75183095,17.8929584404779,2.7639696029734204,3.770584373861665,0.8515720929389475,2.784222076090576,0.0,0.0,0.0,0.0
static,slow_0p2,342360.0,1166.2,0.7065037848254634,150.44684665107522,0.5940434413605366,0.30374058974814544,0.10221596889131801,0.39482186135569575,0.47508251008175906,0.6051781386443043,42.11736252454555,41.87774771827998,41.776568295348305,1.95208767560841,26587463.207368013,10497311.712259116,12631238.757262811,16090151.495108897,2717663.3121033907,46492828.23048242,19.148341637051395,2.969987684958021,4.111340973802372,0.9350611152300864,3.0260504189475714,0.0,0.0,0.0,0.0
static,slow_0p2,343440.0,1169.8000000000002,0.7070324741712651,150.48785666139685,0.5935535517251618,0.3040460203941807,0.10240042788065742,0.3939356372859337,0.4748968054994306,0.6060643627140663,42.1457009391554,41.886245944012124,41.776568295348305,1.9227526567913613,26580217.75803576,10470895.02171071,12622860.50277042,16109322.73632505,2721825.6715839105,46466012.88975904,20.47076894937954,3.189040168397453,4.4811020650843165,1.0261707752739826,3.287567573525945,0.0,0.0,0.0,0.0
