case,T_C,rho,activity,Lambda,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3
primary_040_5,1431.7936756144127,0.8430206998246258,0.1285981080304341,0.14757611753604666,61189554.952253,5682.313127242881,5682.313128143756,0.0
primary_040_5,1457.550458673592,0.869637793731946,0.22231717597953912,0.28587126925371054,59050514.68296453,4700.563576846622,4700.5635744675565,2.3790653358446434e-06
primary_040_5,1483.0575106134047,0.8917199134145738,0.3582490773453935,0.5582369494125449,59627472.938316286,3882.679346769166,3882.6793445797693,2.1893965822528116e-06
primary_040_5,1499.680639876622,0.9033291705692473,0.4634853963381462,0.863882163085098,61859645.849233836,3456.727290117349,3456.727292108918,0.0
primary_040_50,950.0000000000001,0.6200022086581705,3.312487707208843e-05,3.312597436591719e-05,111472234.30997984,4.1034010183175225,4.103401018047916,2.69606559299973e-10
primary_040_50,1099.1087643727765,0.6201116808741541,7.184542349705031e-05,7.18505856328036e-05,83073173.22295125,237.68122725624528,237.6812272654198,0.0
primary_040_50,1208.5324367025923,0.6218821117420291,0.00027126775616186826,0.0002713413623243799,76508942.57020985,2720.2496511425525,2720.249651901652,0.0
primary_040_50,1309.268615582539,0.6337873828987306,0.0027524928451842473,0.0027600899730872348,85757100.56065896,16672.164681853348,16672.164679090478,2.7628702810034156e-06
primary_040_50,1408.9215376236002,0.6815161641054389,0.013784445762315026,0.013977112511645582,77581891.15147187,49898.264587415004,49898.264619862726,0.0
primary_040_50,1499.8542666889903,0.7709558770762095,0.057633506260776596,0.061158271907665304,59136271.803173825,55601.726204850114,55601.726170425114,3.4425000194460154e-05
primary_041_5,950.0000000000001,0.6200041848260072,3.312487707208843e-05,3.312597436591719e-05,111472234.30997984,3.887432543669227,3.887432543413816,2.554108036179059e-10
primary_041_5,980.0000000000001,0.6200287643512429,3.8885955434760054e-05,3.888746761109255e-05,105067919.48553722,9.50696969954456,9.506969702053409,0.0
primary_041_5,1010.0000000000001,0.6200904549456785,4.6569002328347226e-05,4.657117110132268e-05,99335874.43673086,22.28922847011161,22.28922845872917,1.1382439879525919e-08
primary_041_5,1041.430821594925,0.620219856630941,5.921321035241204e-05,5.921671676431819e-05,94407031.06870514,52.147034334824575,52.14703430428365,3.054092445609058e-08
primary_041_5,1070.7452627964394,0.620507263206332,8.172160068693148e-05,8.17282796527661e-05,91421828.4860578,110.9028092679123,110.90280928228147,0.0
primary_041_5,1097.7486322621676,0.6210651671623988,0.00012456344980265785,0.00012457896778865846,90544919.1465479,215.11852239974624,215.11852232503875,7.470748641935643e-08
primary_041_5,1123.3735072210357,0.622063553530344,0.0002103068551072661,0.00021035109338418413,91537244.85200213,391.40627284511066,391.40627293498267,0.0
primary_041_5,1149.24566304252,0.6238423848386451,0.0003955517316234922,0.00039570825470886,94081711.49937308,693.3069368689646,693.3069370505548,0.0
primary_041_5,1174.8919643923655,0.6268031841775008,0.0007890507324305521,0.0007896738251406606,97564984.3921658,1177.51250172886,1177.5125016152172,1.1364272722858004e-07
primary_041_5,1199.9824422242618,0.6314139987071121,0.0015909810667955608,0.001593516321092048,101227669.28384162,1894.8991937596936,1894.899194565016,0.0
primary_041_5,1225.759991125607,0.6386844026173104,0.0031765872476157433,0.003186710110314015,104092108.6826158,2929.7074445584904,2929.707445883799,0.0
primary_041_5,1251.7351931845146,0.6497290841862946,0.005339470488324127,0.005368133478610553,103099993.62984382,4250.137833905404,4250.137835354632,0.0
primary_041_5,1278.0630751448307,0.6656028732943853,0.007904881195674195,0.007967866231618161,98414413.94667037,5695.094531425367,5695.094534770695,0.0
primary_041_5,1304.1880712287402,0.6865202030817814,0.01153438451244057,0.011668979003130272,92081667.54156013,6929.956449913243,6929.956454194832,0.0
primary_041_5,1329.8610635487412,0.7119475523239868,0.017374214263654538,0.017681414955577325,85248879.80637479,7656.389588371007,7656.389594968861,0.0
primary_041_5,1355.6903100124978,0.7412266461560082,0.027677848416879716,0.02846571825172867,78391029.64067239,7756.2322945759515,7756.232298020555,0.0
primary_041_5,1381.7479583670233,0.7725556333652195,0.046588050097635614,0.048864554406315694,71977552.55959754,7280.705807245772,7280.705805398947,1.8468253983883187e-06
primary_041_5,1407.440150328107,0.8030947115135585,0.08064120194923474,0.08771461383761282,66589621.90940662,6445.43213361204,6445.432127341505,6.2705348682357e-06
primary_041_5,1433.406024655288,0.8317723317621515,0.14183736687461232,0.1652802876746653,62593297.91891028,5463.180384786577,5463.180380636568,4.150008862779941e-06
primary_041_5,1458.4315463517846,0.8561106426445673,0.23839119683828086,0.31301003329876315,60735200.34144294,4558.008815655027,4558.008813108759,2.546268660807982e-06
primary_041_5,1484.1998936554305,0.877116379639642,0.37981879854149775,0.6124319757649287,61661150.777883485,3775.133564253475,3775.133560904688,3.348787231516326e-06
primary_041_5,1499.1391239449586,0.8872990384504758,0.47483347156794414,0.9041579115592406,63867259.333824396,3410.0729419995464,3410.072943817939,0.0
primary_041_50,950.0000000000001,0.6200020924130035,3.312487707208843e-05,3.312597436591719e-05,111472234.30997984,3.887432543669227,3.887432543413816,2.554108036179059e-10
primary_041_50,1099.1087643727765,0.6201058029334092,7.184542349705031e-05,7.18505856328036e-05,83073173.22295125,225.1716889796006,225.17168898829243,0.0
primary_041_50,1208.5324367022763,0.6217830532292725,0.0002712677561613904,0.00027134136232390176,76508942.57020985,2577.0786168560508,2577.0786175703624,0.0
primary_041_50,1309.1595118004248,0.6330334136527394,0.0027514834148600715,0.0027590749638634975,85780976.19992483,15768.502713442014,15768.502715597053,0.0
primary_041_50,1408.7646584282643,0.6777027162222076,0.015022386489536127,0.015251500423442402,79115514.38967033,47519.76493524748,47519.764933471415,1.7760612536221743e-06
primary_041_50,1499.0089481904583,0.7618077056819338,0.06111708954546518,0.06509553945962973,60760249.44245897,53846.719643828954,53846.71959681066,4.7018293116707355e-05
primary_042_5,950.0000000000001,0.6200038312804212,2.9827735626524672e-05,2.982862534687562e-05,102002247.2290328,3.2566601072130124,3.2566601059863616,1.2266507809499672e-09
primary_042_5,980.0000000000001,0.6200263801023482,3.5208271104225284e-05,3.5209510770225934e-05,95879291.97801125,7.964616690484322,7.964616687893121,2.5912010315209955e-09
primary_042_5,1010.0000000000001,0.620083129881674,4.239344804431776e-05,4.239524532494777e-05,90406021.20562585,18.674578370809634,18.674578366514037,4.295596767178722e-09
primary_042_5,1041.430821594925,0.6202024874752987,5.4194471223063076e-05,5.419740842295422e-05,85695609.0694837,43.699110361397665,43.69911033551487,2.5882798126986017e-08
primary_042_5,1070.7452627964399,0.6204682357840986,7.512369418393048e-05,7.512933817735596e-05,82817119.67813376,92.97830184796574,92.9783017996132,4.8352532644457824e-08
primary_042_5,1097.748632262219,0.6209852344226421,0.00011487328404562517,0.00011488648143303983,81916066.1302848,180.50572898302423,180.50572891804862,6.497560889329179e-08
primary_042_5,1123.37350723922,0.6219123333766408,0.00019437632619865206,0.00019441411570022302,82765248.18680517,328.9270212725796,328.927021339279,0.0
primary_042_5,1149.2456724497815,0.6235679666132654,0.0003661933901026101,0.0003663275368252081,85072415.19882005,584.1820280874907,584.1820278527309,2.3475979560316773e-07
primary_042_5,1174.8944908555077,0.6263325968517235,0.0007315768487176084,0.0007321124452331991,88283452.12509169,996.4859018631032,996.4859020419921,0.0
primary_042_5,1200.2019472150687,0.6307104472133069,0.0014787976544942518,0.001480987735684116,91658917.5851465,1620.2144823817255,1620.214482336173,4.5552496885648e-08
primary_042_5,1225.407493304056,0.6375454277271465,0.002700636632686714,0.002707949821173252,93149417.50100522,2502.5538975791756,2502.5538961376387,1.4415368241316173e-06
primary_042_5,1250.8236965058204,0.6480213802678547,0.004072016021740366,0.004088665131664033,90730470.16645607,3638.3488809487444,3638.348878873192,2.075552401947789e-06
primary_042_5,1277.1637123691953,0.6635492817491351,0.00580296301846077,0.005836833950017619,85692309.11576341,4913.746358742132,4913.746355485998,3.2561338230152614e-06
primary_042_5,1302.900335121708,0.6839798597990996,0.00832708892432003,0.008397011586499355,79440622.02575675,5970.258389828493,5970.258388934612,8.938804967328906e-07
primary_042_5,1328.9861416664648,0.7099370827630888,0.012635507970738338,0.012797207184116432,72576688.25250085,6593.63583897891,6593.635834962324,4.016585990029853e-06
primary_042_5,1355.0860498036213,0.7400718298358228,0.02030767634415734,0.020728626583881707,65706354.86356437,6662.661259233434,6662.661262646874,0.0
primary_042_5,1380.5038673185813,0.7716607292417446,0.0338222965996128,0.03500628971314269,59402736.38678563,6265.025074390844,6265.025081363833,0.0
primary_042_5,1405.9165614306812,0.8035708102292803,0.05828454298098937,0.06189188310181126,53830960.48536652,5577.192561368739,5577.192564134763,0.0
primary_042_5,1431.812472692885,0.8347033984504498,0.10304452687940868,0.11488254430390753,49256179.10720815,4762.033981999798,4762.033985371033,0.0
primary_042_5,1457.7032263160881,0.8630789497529037,0.17964807222290202,0.21898902914715296,46199667.01186855,3976.0956990965137,3976.0956996237924,0.0
primary_042_5,1483.2393918739276,0.8874806004578257,0.2952415789987397,0.4189259329165388,45164587.89228007,3316.940316183028,3316.940316528356,0.0
primary_042_5,1499.4223514486189,0.9005914966680878,0.3871435533379386,0.6317034852884815,45774383.286110476,2977.365308121244,2977.36530503186,3.0893843359081075e-06
primary_042_50,950.0000000000001,0.6200019156402106,2.9827735626524672e-05,2.982862534687562e-05,102002247.2290328,3.2566601072130124,3.2566601059863616,1.2266507809499672e-09
primary_042_50,1099.1087643727765,0.620097942689998,6.650894601559937e-05,6.651336974971738e-05,74974585.33634327,188.65769505711341,188.65769497862027,7.849314442864852e-08
primary_042_50,1208.5324367058902,0.6216650216921863,0.00025480038758044665,0.00025486532736463996,68606418.48888865,2164.42781678054,2164.4278146026654,2.1778746486234013e-06
primary_042_50,1309.670415464992,0.6324010331346147,0.0026034231856384756,0.002610218689494292,76980553.47156419,13547.341742834673,13547.341735022977,7.81169546826277e-06
primary_042_50,1410.4774661287697,0.6779636157148168,0.01166737118573973,0.01180510573625148,66984798.017611146,41469.24547902031,41469.245490224814,0.0
primary_042_50,1499.1998555340779,0.7630296693865826,0.04787905250107895,0.050286733662199164,49130581.50539559,45390.05753325861,45390.05749712061,3.61380007234402e-05
primary_043_5,950.0000000000001,0.6200036397164002,2.9827735626524672e-05,2.982862534687562e-05,102002247.2290328,3.093827101852358,3.0938271006870433,1.165314955642316e-09
primary_043_5,980.0000000000001,0.6200250610972308,3.5208271104225284e-05,3.5209510770225934e-05,95879291.97801125,7.56638585596011,7.566385853498465,2.4616451099745973e-09
primary_043_5,1010.0000000000001,0.6200789733875902,4.239344804431776e-05,4.239524532494777e-05,90406021.20562585,17.740849452269142,17.740849448188335,4.080806803585801e-09
primary_043_5,1041.430821594925,0.6201923631015338,5.4194471223063076e-05,5.419740842295422e-05,85695609.0694837,41.51415484332788,41.51415481873915,2.4588729274910293e-08
primary_043_5,1070.7452627964394,0.6204448239948936,7.512369418392991e-05,7.512933817735539e-05,82817119.67813376,88.32938675556885,88.32938670963179,4.593705682509608e-08
primary_043_5,1097.748632262174,0.6209359727015082,0.00011487328404559202,0.00011488648143300668,81916066.1302848,171.48044253370827,171.48044247192098,6.17872899510985e-08
primary_043_5,1123.3735072240725,0.6218167167068647,0.00019437632618061454,0.0001944141156821785,82765248.18680517,312.480670101035,312.4806701364087,0.0
primary_043_5,1149.2456651516336,0.6233895675483221,0.0003661933787999782,0.00036632752551429376,85072416.59579833,554.9728394403983,554.9728397891253,0.0
primary_043_5,1174.8926919829864,0.6260156841104136,0.0007315716455852913,0.0007321072344795643,88283821.5094303,946.6274715951807,946.6274707455676,8.496131158608478e-07
primary_043_5,1200.05935187959,0.6301412466337228,0.001478043244462521,0.0014802310900253765,91692335.57554998,1535.1996727461649,1535.199672749321,0.0
primary_043_5,1225.621357623675,0.6366697058344175,0.002826639747531421,0.002834652288360131,93789502.00314994,2386.146096617535,2386.1460984192063,0.0
primary_043_5,1250.098471943195,0.6461234175692598,0.004346338181964969,0.0043653113011493175,92038693.46306601,3427.9136669328796,3427.913668416002,0.0
primary_043_5,1275.42111644349,0.6599531007214348,0.006180644271105371,0.0062190822059128795,87477366.9647387,4607.445817322032,4607.445819229024,0.0
primary_043_5,1301.2929655192456,0.6789360356855605,0.008874393902919877,0.008953853929640716,81299882.18018518,5659.479313252043,5659.479317586962,0.0
primary_043_5,1327.7883840847203,0.7034952033010393,0.013471359595226752,0.013655315257445993,74320235.99800573,6316.672302926935,6316.672303896811,0.0
primary_043_5,1352.9967207493332,0.7307572883405744,0.021140934128991738,0.021597526003582664,67626234.27085823,6435.49205199269,6435.492048234176,3.758514139917679e-06
primary_043_5,1378.794057550786,0.7609646288474561,0.03518561894513099,0.03646879610838842,61136682.17674655,6096.327105342768,6096.327110634933,0.0
primary_043_5,1404.4908722860723,0.7915505320542231,0.06054650141899801,0.06444864116260199,55408299.946767166,5453.864656202135,5453.864662087079,0.0
primary_043_5,1429.6392250254403,0.8203617503641396,0.10455112951057553,0.1167583465189153,50866440.51531015,4702.576238104225,4702.576242105395,0.0
primary_043_5,1454.8108044165788,0.8468474541613289,0.17846266745967965,0.2172301371963773,47764331.4565596,3964.1449076590925,3964.14491030997,0.0
primary_043_5,1480.5548572238636,0.8706197740250485,0.29357476648567127,0.4155779728099372,46584284.87469314,3312.6273692093146,3312.6273674704717,1.7388429114362225e-06
primary_043_5,1499.7456420042122,0.8853409381771753,0.40270283339847285,0.6742085111331637,47346472.55391289,2921.0381276324083,2921.038127789756,0.0
primary_043_50,950.0000000000001,0.6200018198582,2.9827735626524672e-05,2.982862534687562e-05,102002247.2290328,3.093827101852358,3.0938271006870433,1.165314955642316e-09
primary_043_50,1099.1087643727765,0.6200930455554982,6.650894601559937e-05,6.651336974971738e-05,74974585.33634327,179.22481030425772,179.2248102296893,7.456841899511346e-08
primary_043_50,1208.5324367028306,0.6215817706074233,0.00025480038757601735,0.0002548653273602084,68606418.48888865,2056.2064258141218,2056.2064237108175,2.103304268530337e-06
primary_043_50,1309.3445320631,0.6317049042094571,0.0026003756582762888,0.002607155241303121,77045544.50973065,12805.329369262698,12805.329369643765,0.0
primary_043_50,1408.597271461595,0.6732965914245028,0.012380267633058844,0.012535459982546265,68664027.19536622,39226.71523887514,39226.715239681864,0.0
primary_043_50,1499.840686238094,0.7547126721726595,0.05193600033520772,0.05478111219661413,50233533.04725547,43879.89813750022,43879.89817920409,0.0
primary_044_5,950.0000000000001,0.6200034481523791,2.9827735626524672e-05,2.982862534687562e-05,102002247.2290328,2.930994096491711,2.930994095387726,1.1039853475836026e-09
