property_id,design_stage,pair_map,diagnostic_only,Q_nuc_delta_kJ,Q_exchange_delta_kJ,Q_transport_delta_kJ,Q_growth_delta_kJ,Q_PR_delta_kJ,Q_closed_delta_kJ,k_nuc_factor,k_exchange_factor,k_transport_factor,k_growth_factor,k_PR_factor,k_closed_factor,Theta_nuc,f_nuc,f_exchange,f_transport,I_low_slow,I_low_PR_slow,Pi_PR,S_closed_growth,A_closed_fraction,M_PR_closed,Gamma_mig,Q_nuc_minus_Q_growth_kJ,Q_nuc_minus_Q_PR_kJ,Q_nuc_minus_Q_transport_kJ,Q_closed_minus_Q_growth_kJ,Q_PR_minus_Q_closed_kJ,log10_kclosed_over_kgrowth,log10_kPR_over_kgrowth,log10_knuc_over_ktransport,R_fast_screen,span_fast_1p5_screen,fast_firing_pass_screen,reduction_TS_screen,span_TS_20_screen,Chen_window_width_C_screen,lower_boundary_present_screen,upper_boundary_present_screen,two_step_pass_screen,high_density_attainment_screen,classification_screen,artifact_flag,topology_parameters_modified
LHS16333,LHS,,False,-82.0855409,55.6280188,-28.8788903,-36.1963906,-35.4324737,-59.1966948,8.44666293,1.19771708,0.0502198266,29.9771877,0.0747591729,0.410758312,0.00282445543,0.00281650035,0.997183475,2.42039852e-08,202.622071,8.72020212e-22,2.21148308e-26,0.0605135101,0.1674,0.0326303917,0.344610916,-95.8891503,104.210222,36.7933494,-249.811733,49.7123606,-1.86320453,-2.6031264,2.22580995,1.12494909,0,False,0.146908082,0.0220362122,150.391692,True,True,False,True,neither,False,False
LHS16351,LHS,,False,-99.9291096,70.2284387,3.04098446,87.3596578,43.7792689,-94.2078724,0.755474663,1.309156,2.05204613,0.0569796834,0.305331314,20.2369398,0.00241833795,0.0024125037,0.997584094,3.40249477e-06,122.08043,2.05443397e-23,5.21173103e-28,4026.517,0.1674,0.207059534,0.998268973,-237.288767,7.15491035,-12.9700941,-408.378959,163.935281,2.55042481,0.729051314,-0.433967216,1.00000892,0,False,0.999420289,0.03,605.689909,False,True,False,False,neither,False,False
LHS16354,LHS,,False,-62.9759272,-53.5490079,-18.5521404,74.0871828,-63.4997081,-85.6309275,0.775420105,3.66591527,0.854058558,0.0797136763,0.533620907,6.9850043,182.489755,0.994550104,0.00544307769,6.81787217e-06,39175.5856,2.58666466e-17,2.3170669e-20,872.407937,0.1674,0.144875026,0.997381802,-187.06311,151.38707,45.5762132,-386.529539,48.0793589,1.94263384,0.825699998,-0.0419505915,1.00457981,0,False,0.997882885,0.03,534.139079,False,True,False,False,neither,False,False
LHS16357,LHS,,False,-52.6399274,63.7364466,22.7558209,48.0599927,22.1631889,-44.4694943,0.316300378,7.95921729,0.340820806,8.04959417,3.37335149,18.9321354,0.0580051687,0.0548250334,0.945174314,6.5308626e-07,4470.41433,1.3789546e-20,3.61817073e-25,15.7043079,0.1674,0.524236442,0.763680111,-150.69992,76.0601725,14.6042517,-319.340915,92.5808228,0.371425617,-0.37771239,-0.0324263876,1.01097293,0,False,0.965898598,0.03,365.804107,False,True,False,False,neither,False,False
LHS16407,LHS,,False,18.9857504,71.0795003,65.1292168,35.4963573,21.9593114,1.55814613,2.90154612,1.70429071,0.300824644,21.0013538,0.203425518,0.239172253,4.02378693,0.800946972,0.199044774,8.25359215e-06,32261.6932,1.61308306e-20,1.05581967e-24,0.0536739963,0.1674,0.130731302,0.534768343,-66.5106069,147.889728,43.8565337,-260.74964,46.3493048,-1.9435365,-2.01384186,0.984316066,1.4052778,0.0483322283,False,0.165088813,0.0247633219,98.4166631,True,True,False,True,neither,False,False
LHS16462,LHS,,False,86.7602009,-11.7948268,33.317427,76.6278643,24.0927012,-82.5718275,13.5543386,0.0886560222,0.1139087,0.0444611544,3.78229714,12.2769439,1639111.86,0.99999939,6.01088054e-07,8.99806402e-09,39493.5945,5.19754615e-19,6.18915964e-18,2740.66945,0.1674,0.537153867,0.998559867,-39.8676634,213.530789,143.442774,-386.01112,132.612668,2.44110954,1.92977491,2.07552144,1.00851381,0,False,0.999443522,0.03,573.998272,False,True,False,False,neither,False,False
LHS16486,LHS,,False,-76.3543311,8.85864965,5.97955249,42.7832113,1.22816859,-37.7895333,0.494212982,10.4512747,0.187425862,5.24008527,0.732388233,0.0356918153,0.306249819,0.234449654,0.765546267,4.07875309e-06,15453.1277,4.44220369e-20,1.27022991e-24,0.0423593318,0.1674,0.276449367,0.827907962,-169.137542,73.2807892,7.66611637,-307.384173,64.9658415,-2.16676972,-0.854596996,0.421084632,1.03053814,0,False,0.161321259,0.0241981889,56.2868844,True,True,False,True,neither,False,False
LHS16494,LHS,,False,-91.583894,-27.1130777,53.1561939,26.9311799,77.1512186,-45.2767126,0.264842943,1.0130409,1.28670729,0.0780762393,0.951867102,9.08015471,23.6466145,0.959426476,0.0333241592,0.00724936459,37639.242,4.27640476e-21,1.68636812e-24,688.166763,0.1674,0.434449747,0.996608308,-168.515074,-17.8718238,-54.740088,-299.019321,148.376071,2.06557436,1.08605743,-0.686491356,1.02707322,0,False,0.998089557,0.03,493.56311,False,True,False,False,neither,False,False
LHS16514,LHS,,False,23.9278763,-39.3281211,-5.6492776,52.1215632,72.2799924,-56.3104333,27.292105,1.35926318,0.0395327673,0.0586084304,5.11422629,27.6813901,3625.81239,0.999724276,0.000275685239,3.89765728e-08,39466.9705,3.28780126e-20,5.956495e-20,3466.44253,0.1674,0.592220465,0.997805512,-78.1936869,102.511173,119.577154,-335.243425,154.538565,2.6742278,1.94081985,2.83907982,1.01444279,0,False,0.999589228,0.03,559.780386,False,True,False,False,neither,False,False
LHS16524,LHS,,False,45.1268718,-57.8923184,10.432588,90.3447799,-1.04581553,-83.2056479,0.750345031,0.666388453,0.0589350164,9.26621539,0.184759234,3.01653712,5590526.28,0.999999821,1.77793421e-07,1.08058366e-09,39493.6476,1.37234308e-19,6.32046161e-18,3.51892066,0.1674,0.100404711,0.783065473,-95.2179081,197.035976,124.694284,-400.361856,108.107972,-0.487393718,-1.70029624,1.1048876,1.17302237,0,False,0.842563828,0.03,343.486097,False,True,False,False,neither,False,False
LHS16553,LHS,,False,-17.6636026,60.7593257,6.23117363,-1.64168914,-46.6822086,-99.4579798,4.44753887,0.0767615325,0.124018083,0.472015169,0.577489808,2.63346181,7.78656032,0.886189821,0.113809126,1.05317389e-06,35273.7986,6.61768153e-18,6.03468974e-22,38.44286,0.1674,0.174062115,0.976196207,-66.0219135,179.881895,66.1052237,-324.627719,78.7239108,0.746571069,0.0875883679,1.55463474,1.23915521,0,False,0.975740388,0.03,453.84068,False,True,False,False,neither,False,False
LHS16564,LHS,,False,-32.8816991,71.5952863,7.73456879,-1.74115644,39.8925505,-9.80320895,2.45846556,0.0307629523,0.859926012,1.0352213,2.98204232,22.6247155,4.79522166,0.827444047,0.172542419,1.35344154e-05,33569.2337,9.46856989e-20,8.35358908e-24,88.3148359,0.1674,0.529184612,0.949206977,-81.1405426,78.0890393,49.3837321,-234.873481,75.643899,1.33954993,0.459480605,0.456203042,1.35910875,0.0339615126,False,0.991274638,0.03,392.68398,False,True,False,False,neither,False,False
LHS16585,LHS,,False,8.48183809,-38.9630853,1.48548615,90.3630628,-12.8878602,-78.5264518,0.721827551,8.24155213,0.284276474,1.11323231,2.54286562,5.84420934,6749.38753,0.99985186,0.000148097976,4.16671855e-08,39480.8456,4.18552431e-18,1.18764845e-19,55.196034,0.1674,0.449122449,0.967793071,-131.881225,172.232987,96.9963519,-395.700943,91.5867312,0.72013996,0.358737606,0.404692534,1.0194521,0,False,0.986013568,0.03,428.39024,False,True,False,False,neither,False,False
LHS16593,LHS,,False,-23.3761499,0.694544672,23.5575192,25.2372822,42.5106847,-54.2383628,26.7869896,1.97428242,0.796283174,0.103174601,18.7076132,28.7158146,3.20313977,0.76208262,0.237713522,0.000203857699,30802.3352,2.96980813e-19,4.06030923e-23,1719.62702,0.1674,0.627270754,0.995477784,-98.6134321,84.9764543,43.0663309,-306.287073,122.697187,2.44454834,2.25844558,1.52685637,1.01694111,0,False,0.999381257,0.03,541.299955,False,True,False,False,neither,False,False
LHS16626,LHS,,False,-56.6911573,-42.6846921,27.2509899,70.7501511,-76.4371867,-2.28286994,22.823222,8.27475974,2.13725831,4.71203109,0.101267517,0.0557128623,1.89968267,0.655134677,0.338078005,0.00678731822,27898.8027,3.21863907e-18,1.16408341e-22,0.0703067916,0.1674,0.0297612135,0.863347196,-177.441308,170.609318,6.05785282,-299.84445,-48.2061772,-1.92725268,-1.66773798,1.02851994,1.01962531,0,False,0.160628294,0.0240942442,73.0834539,True,True,False,True,neither,False,False
LHS16628,LHS,,False,-40.6131944,25.8852589,34.3761876,-24.8058577,-48.1846189,-73.9204724,7.03767612,0.446755515,0.17223104,0.153505397,0.0982212438,15.8216855,2.10342005,0.677774847,0.32213715,8.80033727e-05,28909.2897,6.62356111e-19,2.77530492e-23,531.639955,0.1674,0.0375522106,0.99098105,-65.8073367,158.434713,15.010618,-275.926043,51.6839931,2.0131291,-0.193918219,1.61131785,1.19158824,0,False,0.996041402,0.03,539.183832,False,True,False,False,neither,False,False
LHS16637,LHS,,False,-45.8799588,10.0164585,47.2511269,80.7038672,-5.24990996,-69.9475039,0.136864901,0.0681768006,1.55337938,0.0505433794,0.41680639,8.44396,1392.17885,0.999282217,0.00062668812,9.10948102e-05,39461.3471,4.09784341e-19,4.28156511e-21,1575.99843,0.1674,0.184214408,0.99840231,-176.583826,110.23324,-3.13108568,-377.4628,90.6457335,2.22288189,0.916270092,-1.05498545,1.00330278,0,False,0.998741911,0.03,532.300827,False,True,False,False,neither,False,False
LHS16645,LHS,,False,-52.9515904,-14.9530997,64.0406235,92.5365859,96.2138805,93.2588909,1.08141053,11.4462374,25.5556972,19.3530624,7.01646992,0.0809832327,3.5063596,0.778091389,0.164759341,0.0571492707,30319.2612,1.07685459e-20,1.40645327e-24,0.0160489427,0.1674,0.615133393,0.636493457,-195.488176,1.69781803,-26.9922139,-226.089123,28.9031291,-2.37835459,-0.440631029,-1.37349714,1.02962926,0,False,0.124895791,0.0187343687,20.7394575,True,True,False,False,neither,False,False
LHS16658,LHS,,False,-45.3605068,11.516881,50.8670613,93.9113095,-0.621840505,-33.1560888,1.82656723,1.1406124,0.584594161,0.189217781,6.02951483,11.7692363,6.6001552,0.86842374,0.131072446,0.000503814672,34435.0336,2.74609826e-18,2.0402606e-22,509.990809,0.1674,0.556549021,0.99449215,-189.271816,106.124623,-6.2275681,-353.878827,58.4823879,1.79378634,1.50332042,0.494781188,1.00172821,0,False,0.997937653,0.03,449.935067,False,True,False,False,neither,False,False
LHS16659,LHS,,False,-88.9819198,-9.86265262,23.8806625,86.2404967,40.6248474,-76.16368,0.144394267,0.0798625461,15.1833449,20.0373614,0.0393191197,0.124322621,113.324048,0.991252934,0.00453508266,0.0042119834,39115.1468,1.77037499e-21,2.62844343e-24,0.0627669867,0.1674,0.0358623326,0.619633859,-225.222416,21.2565216,-22.8625823,-389.215605,142.736667,-2.20729037,-2.70723675,-2.02181751,1.09258996,0,False,0.152534988,0.0228802483,131.968121,True,True,False,True,neither,False,False
LHS16666,LHS,,False,-64.5777987,-17.2842497,69.1807292,61.0090848,-62.6416304,38.9901929,0.07723997,7.99041567,20.5514187,12.7758581,0.0353222546,0.0773532661,27.2556282,0.964608821,0.0207278619,0.0146633172,37729.8833,1.51621694e-18,4.3867503e-22,0.0265834457,0.1674,0.012213142,0.687405612,-175.586883,148.927121,-43.7585279,-248.83032,-75.6836838,-2.21791142,-2.55834166,-2.42499971,1.16948618,0,False,0.0711327951,0.0106699193,43.3651361,True,True,False,True,neither,False,False
LHS16679,LHS,,False,-30.7372204,24.4779142,-43.6002863,5.25102187,-40.0127327,-82.7344588,0.243851807,1.15193824,0.928928638,0.428754116,1.72250411,13.4834842,55.7994969,0.98239421,0.0176057609,2.88592178e-08,38707.3734,1.65083537e-17,6.74486492e-21,204.387158,0.1674,0.349545616,0.979182579,-85.9882423,160.138801,102.863066,-314.796909,68.6698656,1.49759383,0.603951964,-0.580856375,1.24599574,0,False,0.994539546,0.03,504.49187,False,True,False,False,neither,False,False
LHS16687,LHS,,False,-0.118824848,-10.2524985,25.8185868,52.8382255,-89.457318,87.79288,0.0627353044,17.2920631,0.0479778878,2.45295781,0.106821301,0.0758254179,2136.0436,0.999532064,0.000467928594,7.57775326e-09,39462.2597,3.07837826e-17,2.74585485e-19,0.096723484,0.1674,0.0277376834,0.916038463,-102.95705,240.201782,64.0625884,-191.856774,-151.302058,-1.50987527,-1.36103222,0.116470886,1.14872241,0,False,0.196325306,0.0294487959,74.6212065,True,True,False,True,neither,False,False
LHS16700,LHS,,False,-47.3904043,48.2299542,59.8599888,44.0790298,-97.9717749,-95.5079678,0.510994681,1.81516511,0.585926674,0.619230128,0.0381428222,12.3036316,0.769386395,0.434832322,0.565003383,0.000164294703,21786.9793,4.47847472e-18,1.4877666e-22,175.503189,0.1674,0.00938369697,0.976204907,-141.469434,201.444659,-17.2503931,-366.398426,23.4843325,1.29818124,-1.21043925,-0.0594268903,1.01373259,0,False,0.98818484,0.03,509.404577,False,True,False,False,neither,False,False
LHS16707,LHS,,False,-88.9025002,20.6975094,74.6024776,85.2278381,16.9072197,-97.4461772,2.3934038,16.0271122,0.244723116,1.41581422,0.201525056,4.7658244,0.00638868574,0.00634812954,0.993305763,0.000346107721,656.353601,1.24759316e-22,3.17194715e-27,38.4143626,0.1674,0.124710447,0.958188268,-224.130338,45.0535689,-73.5049778,-409.485444,140.301536,0.527131766,-0.846677221,0.990340982,1.00012145,0,False,0.974142605,0.03,443.458216,False,True,False,False,neither,False,False
LHS16721,LHS,,False,19.0236634,57.0441048,61.5595881,75.7755238,-79.3473958,-61.0018042,1.13563741,0.126627862,18.6964186,0.333554077,16.0950423,5.41636888,376.73634,0.997352651,0.00245760817,0.000189741038,39364.1558,2.32321699e-15,5.60182631e-18,141.05572,0.1674,0.572284989,0.989242348,-106.75186,249.234348,47.4640753,-363.588757,7.602548,1.21054198,1.68352587,-1.21651873,1.01190347,0,False,0.994435055,0.03,436.734966,False,True,False,False,neither,False,False
LHS16730,LHS,,False,28.077289,0.151777834,56.3913874,3.11114272,-28.7426223,-50.6479443,23.8114379,17.1009314,0.0915490592,0.154315399,2.79472712,24.9689691,22.1744661,0.95684906,0.0431446395,6.30067608e-06,36794.7379,9.71022453e-18,1.09784577e-21,857.971153,0.1674,0.440676622,0.992309811,-25.0338537,207.6832,61.6859016,-280.570515,47.8534616,2.20899134,1.25793014,2.41513174,1.1083831,0,False,0.998408496,0.03,518.300674,False,True,False,False,neither,False,False
LHS16733,LHS,,False,-92.7800623,36.4903865,46.2461528,53.3770498,39.5776949,-46.8965466,14.4356869,12.1019766,0.713151291,27.650858,0.435936414,21.2673432,0.000311888051,0.000311790808,0.999642228,4.59815517e-05,25.1635331,3.6552167e-24,9.25765867e-29,5.37767353,0.1674,0.253781832,0.492635792,-196.157112,18.5055317,-49.0262151,-327.085025,112.422381,-0.113995374,-1.80228546,1.30625578,1.00037558,0,False,0.900692684,0.03,338.876449,False,True,False,False,neither,False,False
LHS16740,LHS,,False,-68.2053195,-7.71899913,-42.2078852,31.5089688,79.6662258,90.5219652,0.14960941,6.67514112,10.6752411,7.4616396,0.0490623849,0.118764587,10.4888564,0.912959135,0.0870371755,3.68953371e-06,36018.8086,1.70381171e-22,1.34633765e-25,0.0431655336,0.1674,0.0626429959,0.759584375,-149.714288,2.99174356,64.0025656,-167.798432,15.0924002,-1.79814731,-2.18208561,-1.85341878,1.34852218,0.0306663046,False,0.127415516,0.0191123274,56.21729,True,True,False,True,neither,False,False
LHS16757,LHS,,False,-14.4544595,-66.6042386,2.26761082,78.705367,37.8489367,-37.356356,4.13116743,2.64724236,0.156780172,0.104386025,0.384571495,18.8422548,5240.1006,0.9998092,0.000189993326,8.06292841e-07,39476.639,2.11224653e-20,4.21581584e-21,1386.27049,0.1674,0.232163031,0.996666692,-143.159826,98.5598927,73.2779297,-342.873151,101.153432,2.25649051,0.566334729,1.42078166,1.00677965,0,False,0.998675378,0.03,494.6341,False,True,False,False,neither,False,False
LHS16768,LHS,,False,-16.1991241,-67.9643158,-16.8503692,88.6632236,-41.275248,-99.5084109,0.407957384,0.91503997,3.20293344,21.6896312,0.0424747932,6.20487258,140625.46,0.999992889,6.67999327e-06,4.31044027e-07,39493.0582,4.74513e-19,2.02458729e-19,3.37317104,0.1674,0.0179289759,0.604239987,-154.862348,175.939413,90.6512451,-414.983063,84.1813025,-0.543519301,-2.7081209,-0.894933116,1.20820686,0,False,0.796437573,0.03,382.779439,False,True,False,False,neither,False,False
LHS16774,LHS,,False,38.3838498,-28.7873437,-61.7762512,-12.4885496,56.2995333,-48.9782848,15.0422777,2.98355043,0.366176054,0.155826751,18.4886968,10.0623434,4043.48461,0.99975275,0.00024724939,9.02080579e-10,39469.0308,3.071754e-19,2.61941523e-19,308.991137,0.1674,0.629752195,0.991486845,0.872399354,132.947605,190.160101,-263.301164,131.225958,1.81005712,2.07426429,1.61362366,1.48747503,0.0739171817,False,0.997605974,0.03,481.467035,False,True,False,False,neither,False,False
LHS16785,LHS,,False,-72.9566131,-15.0820697,2.0508433,41.3056181,33.6125011,-92.7530159,1.75132417,14.3878609,20.3012777,13.9263947,0.0653231771,3.16736665,0.506620269,0.336262746,0.662454799,0.00128245449,19799.8632,5.96940179e-22,2.40081532e-26,1.94396404,0.1674,0.0539949081,0.642134162,-164.262231,44.2941747,14.9925436,-360.870062,152.313657,-0.643140361,-2.3287714,-1.06415683,1.0772497,0,False,0.749785537,0.03,343.189677,False,True,False,False,neither,False,False
LHS16789,LHS,,False,-64.8149032,-22.066,-9.45884492,16.4817341,-31.9034617,59.923979,20.0588279,14.4634789,0.11154202,13.2280051,29.2245319,0.12595123,0.140127515,0.122905125,0.877088309,6.56595602e-06,12769.0211,5.66004058e-18,1.49773034e-22,0.0283268863,0.1674,0.620430611,0.619751644,-131.296637,117.951847,34.6439417,-183.369184,-65.8793011,-2.02129194,0.344253211,2.25486705,1.08661235,0,False,0.187571991,0.0281357987,49.8124998,True,True,False,True,neither,False,False
LHS16796,LHS,,False,-90.7605781,43.5477037,55.5211552,-80.9475751,0.820999313,-46.8375992,6.88244613,1.55397397,5.65665782,0.34109054,3.78386941,17.5494161,0.00345457138,0.0034426784,0.993213779,0.00334354231,251.481312,4.55340385e-21,1.15516114e-25,161.801037,0.1674,0.514522319,0.972539314,-59.813003,59.2817115,-56.2817332,-192.701453,73.6067381,1.711393,1.04506647,0.0851829124,1.05979284,0,False,0.994489915,0.03,475.117824,False,True,False,False,neither,False,False
LHS16798,LHS,,False,27.8046941,-15.350029,69.8932423,78.9776594,-42.2387651,-18.7479725,0.133241545,0.111412312,0.498492731,0.220333894,0.118412464,23.0865521,918941.478,0.999998912,5.13087893e-07,5.75119502e-07,39493.6078,1.41179022e-18,6.71557902e-18,721.58632,0.1674,0.047218519,0.993001399,-101.172965,220.906748,47.9114517,-324.53706,2.45734703,2.02027777,-0.269683892,-0.573019171,1.0202612,0,False,0.997008648,0.03,454.378314,False,True,False,False,neither,False,False
LHS16820,LHS,,False,-45.251112,72.4143337,-17.9209805,42.9580376,-53.7570272,-70.2442936,11.8650004,4.07645548,0.0427131188,2.96214783,0.044061689,0.0308262931,0.00273580599,0.00272834178,0.997271654,3.87401389e-09,257.073044,1.44459897e-21,3.66257741e-26,0.0785757615,0.1674,0.0165029893,0.894950351,-138.20915,159.369204,62.6698685,-340.01376,42.435406,-1.98268543,-1.82754559,2.44370647,1.00070268,0,False,0.160268721,0.0240403082,80.2198902,True,True,False,True,neither,False,False
LHS16835,LHS,,False,19.2535451,24.4656337,67.3565882,92.4677877,58.1364318,-83.8044265,0.191855327,2.01128402,0.0403402792,4.80888246,0.378648514,28.1985798,1857.43918,0.999461914,0.000537979863,1.06081484e-07,39460.9143,5.6068632e-21,5.46865729e-22,64.4190605,0.1674,0.260028345,0.875681295,-123.214243,111.980402,41.8969569,-403.083643,167.888998,0.768183074,-1.10380791,0.677234962,1.03925601,0,False,0.98518957,0.03,462.110469,False,True,False,False,neither,False,False
LHS16840,LHS,,False,-64.367622,-31.5497809,14.3729379,65.9185076,34.6097468,82.4641801,0.25472214,0.818457545,2.73737499,14.0285771,0.042367287,0.219216399,400.076805,0.997506712,0.00239403562,9.92524204e-05,39366.7052,2.85545341e-21,9.73758814e-24,0.0545508813,0.1674,0.0364070487,0.673414379,-180.28613,51.8859201,11.2594401,-210.265756,-21.9062937,-1.80614059,-2.51998297,-1.0312676,1.21070002,0,False,0.138871177,0.0208306766,70.3953679,True,True,False,True,neither,False,False
LHS16848,LHS,,False,-14.0112455,-63.4607407,-20.9401578,68.6606439,-27.2914769,-47.7570713,0.0402532602,4.72996398,0.27740113,0.0312143509,0.104109046,20.7973263,245745.155,0.999995931,4.0669602e-06,2.27945416e-09,39493.3133,4.52993685e-19,3.75882316e-19,5127.78605,0.1674,0.0479744449,0.998939492,-132.671889,164.14352,96.9289123,-343.229144,46.4137339,2.8236532,0.52313416,-0.838307165,1.00766289,0,False,0.999377028,0.03,556.49231,False,True,False,False,neither,False,False
LHS16857,LHS,,False,20.6874836,-66.1295862,31.5836443,94.7219848,-46.4667948,-40.7154303,4.22076242,6.97151256,0.668013209,0.12210158,0.219643348,9.25001318,26070.7727,0.999961644,3.61069547e-05,2.24870339e-06,39489.4224,3.48122745e-18,2.11901006e-19,652.844731,0.1674,0.0795349977,0.996455909,-124.034501,218.017567,79.1038393,-362.248844,20.1967751,1.87942107,0.254996771,0.800605857,1.00448879,0,False,0.997027661,0.03,463.861529,False,True,False,False,neither,False,False
LHS16889,LHS,,False,97.7358317,-9.38585242,-2.5386291,77.4131303,-9.59138069,-88.8236788,0.94775874,0.921330716,2.20938002,5.95968635,6.53598505,2.32676802,4400732.2,0.999999773,2.26894829e-07,3.40032314e-10,39493.6402,8.62961717e-18,8.44171675e-17,4.04061855,0.1674,0.556000205,0.838632818,-29.6772986,258.190501,190.274461,-393.048238,105.180438,-0.408470318,0.0400876456,-0.367572625,1.22347298,0,False,0.909736196,0.03,350.492004,False,True,False,False,neither,False,False
