growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_pinning_time_ratio,final_pinning_time_ratio,initial_pore_junction_occupancy,final_pore_junction_occupancy,initial_pore_line_density_m2,initial_connected_pinning_coverage,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,950.0,0.8503467852184889,228.41422051417194,7.632766577558847e-06,2.5153255215633205e-06,2.199299863962273e-11,1.6413230238429931e-09,2.220126871627745e-11,1.6853142054761006e-09,3.034506405319349,0.005478891395156605,0.00547891880656969,181.51867538093748,79.80939761452963,77.29336150132586,0.9995887936514342,0.999473563271815,149434501326290.3,0.3095920802217443,0.03183473560257929,0.3059213299904708,51.17291687907997,0.4028725549894587,0.059607724437793455
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,975.0,0.8503770850803173,228.41650507860547,3.793262840590117e-05,1.2517199200023317e-05,1.0931766656048163e-10,8.16536840343175e-09,1.1031400332660969e-10,8.389172270213054e-09,3.030458720207248,0.006795257554960473,0.0067954265151975455,146.16145663529846,66.84556105857958,64.71403481147577,0.9995887936514342,0.9994737004704979,149434501326290.3,0.3095920802217443,0.04909962209989415,0.30579982851616905,51.169315572540754,0.4029599917267292,0.05970215263716567
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1000.0,0.850512711272106,228.4267674537251,0.00017355882019465252,5.744610471972443e-05,5.005812154018618e-10,3.743186162542544e-08,5.043154933605904e-10,3.854245639685718e-08,3.021339356379738,0.008354432584723822,0.008355384451289033,118.69693810546892,56.378612082383526,54.52110439207036,0.9995887936514342,0.9994766489064193,149434501326290.3,0.3095920802217443,0.07445002405572858,0.3053215252027378,51.14147121769216,0.4035894502746729,0.06012654506122538
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1025.0,0.8510538961750184,228.4682351996111,0.0007147437231069809,0.00023899281445403467,2.0674424240136376e-09,1.5482045287026302e-07,2.0704541245503054e-09,1.6124108986733253e-07,2.9910795789885833,0.010186513741150486,0.010191333702549737,97.16901301181163,47.86353684771437,45.906091351929845,0.9995887936514342,0.9994732167672015,149434501326290.3,0.3095920802217443,0.11109340849476043,0.3029743432351132,51.10678591443944,0.40455852308807116,0.06184824546551821
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1050.0,0.8528796637323759,228.61441434347034,0.002540511280464508,0.0008789683432032116,7.4502294779526796e-09,5.589817735955504e-07,7.245611440747242e-09,6.028037835894641e-07,2.8919865508260454,0.012322948207159009,0.012344353157639038,80.14941190932302,40.88672518542603,37.797439440728624,0.9995887936514342,0.9994286747521285,149434501326290.3,0.3095920802217443,0.1632838359051814,0.29411027351121555,51.14656825287014,0.4046570208736012,0.06800181575736043
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1075.0,0.8575949797353493,229.04348633302249,0.007255827283437877,0.0027574550146635206,2.2627949649159006e-08,1.7021382864817686e-06,1.9219475111884325e-08,1.922969439946824e-06,2.6318236823016816,0.014796248105246249,0.014876744970707454,66.58470072189678,35.13156605671825,28.961825871598478,0.9995887936514342,0.9992418232661724,149434501326290.3,0.3095920802217443,0.23658922980117275,0.2697964564751676,51.45974259031522,0.40070964963756395,0.08660313448817018
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1100.0,0.8656554617210545,230.01194770554523,0.015316309269143069,0.006997400348795018,5.718476691630129e-08,4.31677327237583e-06,3.259948668122678e-08,4.682691821256328e-06,2.1503006274264997,0.017639655513690955,0.017882952585083933,55.69044949454107,30.353706577967166,19.66974236003845,0.9995887936514342,0.9987110873947941,149434501326290.3,0.3095920802217443,0.3382068722923014,0.2272253152193305,52.2065730207193,0.3900748051577632,0.1292023439543706
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1125.0,0.8743478911987005,231.6151446434884,0.024008738746789104,0.01401623204367141,1.2288995497188015e-07,9.321831855417016e-06,3.5647516832514644e-08,8.2519865941561e-06,1.5582489985803463,0.020886759107638427,0.021463714501303542,46.877221872793726,26.363089423780178,12.339570646573744,0.9995887936514342,0.997726264856163,149434501326290.3,0.3095920802217443,0.4773315525220908,0.18265442280365995,53.170005919644225,0.3762189468258796,0.19386062823973793
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1150.0,0.8813655090406788,233.77177441722966,0.0310263565887674,0.023458004948670383,2.3395588732223446e-07,1.78665346754547e-05,3.145095998408175e-08,1.2019952469784629e-05,1.0408137585573694,0.024571065522758964,0.025707380345198344,39.69827574525612,23.010792484028478,7.827058622979629,0.9995887936514342,0.9965253889530984,149434501326290.3,0.3095920802217443,0.6655804952425336,0.14947286570105933,54.04299959464089,0.36390198517412703,0.2620676460265657
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1175.0,0.8866412146961268,236.602689982629,0.036302062244215394,0.03585181598066718,4.0970065525179364e-07,3.158227803591321e-05,2.6787352359480588e-08,1.7152929774048684e-05,0.6661965524744676,0.028725530174004754,0.030757689429597196,33.812238240426026,20.179303191305713,5.202094728920393,0.9995887936514342,0.9954535138503376,149434501326290.3,0.3095920802217443,0.9174787915537417,0.1270465785360337,54.752801886207976,0.35412525444539084,0.32253314145916173
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1200.0,0.8907494978499023,240.67786115282712,0.04041034539799093,0.0536930056027789,6.769905211449969e-07,5.287348207061114e-05,2.3537281632409603e-08,2.615497949426963e-05,0.4111124410592911,0.03338205401207508,0.03692712914688638,28.956215385616364,17.775271694641592,3.605018059347518,0.9995887936514342,0.9947989578391523,149434501326290.3,0.3095920802217443,1.251008549751787,0.11160641290167911,55.33763745922557,0.34624828688540565,0.37427578923239246
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1225.0,0.8941588837716558,247.24713921955555,0.04381973131974437,0.0824534504464204,1.0716408807680786e-06,8.523352782471978e-05,2.1704064391568374e-08,4.337973258160306e-05,0.24323964543873058,0.03857095450246411,0.04489645624140285,24.926244577020125,15.724068527894133,2.568626744777275,0.9995887936514342,0.9948702133517102,149434501326290.3,0.3095920802217443,1.6882243909942654,0.10068002807845634,55.845038744224595,0.339550312389678,0.41957788402835483
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1250.0,0.8972124570866803,258.7681662666434,0.04687330463476891,0.13289276197565325,1.6393263180499772e-06,0.00013371257998801822,2.118556152538714e-08,7.714182844672572e-05,0.13959606803194669,0.044320420884862155,0.05617714497581116,21.562962626141363,13.96566671698366,1.8516310389423285,0.9995887936514342,0.9959450772735003,149434501326290.3,0.3095920802217443,2.255937244241963,0.09302251392140196,56.317289880408616,0.3334314826414815,0.4613613170238466
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1275.0,0.9002199569958647,279.9932146104634,0.04988080454395327,0.22581649362400252,2.43631832344628e-06,0.0002057090288160702,2.216237815613721e-08,0.00014398556678435923,0.08033781873820751,0.050655965416767236,0.07422707822617318,18.741011582201487,12.45150364372141,1.321936288504981,0.9995887936514342,0.9978548617122177,149434501326290.3,0.3095920802217443,2.986467661686677,0.08811896961662104,56.79975221786296,0.3272956472403287,0.5030549202615011
junction_limited,225.0,1300.0,0.85,0.7,True,0.8503391524519114,228.41364597949874,0.3095920802217443,0.4160365023498503,0.059583959320036205,0.05759988371570581,96.0,96.0,1300.0,0.9035373464469563,320.0520385689116,0.053198193995044885,0.4011949119608986,3.53006677947807e-06,0.00031233183529311327,2.5123778949326416e-08,0.00027652614736820285,0.04852435896618944,0.05759988371570581,0.10714332695114984,16.361146160219228,11.142073147220415,0.9047981774403562,0.9995887936514342,0.9994986331701055,149434501326290.3,0.3095920802217443,3.9184690949738923,0.08577205252766314,57.35302292630962,0.32040368984187345,0.5489723046735459
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,900.0,0.7500000920493543,225.47248950135688,9.204935425000116e-08,6.808696364207196e-09,1.9693937048669463e-13,1.9711166876113946e-12,3.2088282921883404e-13,6.9127359028153435e-12,13.697649212888322,0.0033740132219564627,0.003374013267746708,295.3829523525512,306.3685337643262,119.25659505298746,0.9999999129369782,0.9960825604639287,319774260414356.56,0.6435044112080376,0.012498517076565251,0.45609054594934184,69.85139468521128,0.1816992577076256,0.00024031294144551916
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,925.0,0.7500005325891737,225.47249704322942,5.325891736518429e-07,4.02578883996936e-08,1.1193065151289933e-12,1.120508330342439e-11,1.868284297678938e-12,4.132412784358756e-11,13.420766780589691,0.004265308908723073,0.0042653092506829285,233.44960761338504,252.71574095814643,95.27216262281834,0.9999999129369782,0.995124987340757,319774260414356.56,0.6435044112080376,0.020009813701725766,0.449611054708365,71.14391559799121,0.17453020539012967,0.00024031882162735884
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,950.0,0.7500028748107874,225.47253757678396,2.874810787423243e-06,2.2002950889805994e-07,5.9600577214003804e-12,5.967985841072284e-11,1.0142412738172867e-11,2.2773892980171116e-10,13.270574199683022,0.005339450948447165,0.005339453285574992,186.2851740104145,210.10593494673907,77.789197552628,0.9999999129369782,0.9945035708504019,319774260414356.56,0.6435044112080376,0.031424817065016465,0.44596064040287864,71.88862717901189,0.17059844603745764,0.00024035008725317494
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,975.0,0.7500145015745676,225.4727387536851,1.4501574567615805e-05,1.1122754008187952e-06,2.982036243881582e-11,2.987011065770113e-10,5.14104409532594e-11,1.1573264052403187e-09,13.256326383933079,0.0066225380418306,0.006622552676446465,149.99951010980985,175.97738515815223,64.98285804365365,0.9999999129369782,0.9944083776308074,319774260414356.56,0.6435044112080376,0.04846739302981996,0.44542370549017846,71.99598544628084,0.17004311638144956,0.00024050534970323638
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1000.0,0.7500683780500438,225.4736596634035,6.83780500437825e-05,5.196630555293213e-06,1.4050990948301178e-10,1.4080821740950587e-09,2.4311307933085795e-10,5.4129317166739444e-09,13.388044070653416,0.008142407394406666,0.008142491331723057,121.81380082835682,148.4221326889478,55.605281859526855,0.9999999129369782,0.9949175701651619,319774260414356.56,0.6435044112080376,0.07349137167791617,0.4482982704770213,71.39119982449745,0.1732094207000788,0.00024122611978424482
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1025.0,0.7503007147571878,225.47753356605295,0.0003007147571878477,2.23778959255784e-05,6.241905061257505e-10,6.259047906485666e-09,1.0674933262867965e-09,2.318312865693544e-08,13.6733239841506,0.00992845811407846,0.009928898063040256,99.72057398137274,126.00537605631438,48.7979559569884,0.9999999129369782,0.995942679985333,319774260414356.56,0.6435044112080376,0.1096629192294639,0.45482618330856256,70.01684867922847,0.1807583335745336,0.00024435918462176897
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1050.0,0.751225223265084,225.49240864529494,0.0012252232650840078,8.835081961203694e-05,2.6116559819287796e-09,2.6210973773298733e-08,4.300592255972976e-09,9.01203550564218e-08,14.099117103664158,0.012011426922262402,0.012013523955752524,82.25405519860132,107.63824660706844,43.94315243258118,0.9999999129369782,0.9972161771980512,319774260414356.56,0.6435044112080376,0.16118131895459364,0.4648031407471478,67.84168791789172,0.19381441426651644,0.0002572344475339131
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1075.0,0.754556597042302,225.5441473648436,0.004556597042302046,0.0003178188137578511,1.0240371425607735e-08,1.0289961744949058e-07,1.55055634915709e-08,3.150634522832004e-07,14.55957870390796,0.014423115418909376,0.014432152417444137,68.33314828008334,92.48723525193112,40.4808792816908,0.9999999129369782,0.9983631762269843,319774260414356.56,0.6435044112080376,0.23354279925141325,0.4761532095620072,64.8936219571321,0.21407737525994022,0.0003095166664225463
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1100.0,0.76508881622165,225.70868696563642,0.015088816221650037,0.001047573482617872,3.71693736878923e-08,3.7414575261959417e-07,4.8363316990701517e-08,1.0093992887899563e-06,14.638994034736122,0.017196069172495897,0.01723149518925769,57.15282492579416,79.90905946271327,37.61437875851941,0.9999999129369782,0.999097631657017,319774260414356.56,0.6435044112080376,0.33385196675093015,0.48109576980971674,61.29082370791527,0.24408256108199036,0.0005555113976822757
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1125.0,0.794878637846089,226.26977745542226,0.04487863784608903,0.0035360832553489644,1.2206876079395485e-07,1.2318268325792667e-06,1.4694528305813787e-07,3.960065103472387e-06,13.227635039301484,0.020363210118827732,0.020504518632872067,48.108170772907975,69.4033750037905,33.76793832320066,0.9999999129369782,0.9993939971958629,319774260414356.56,0.6435044112080376,0.47118521430885313,0.4537468625995635,56.80249901798479,0.29394253492631756,0.002900186957784264
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1150.0,0.858586847934971,229.28449673320048,0.10858684793497098,0.016906757899389706,3.512971064336774e-07,3.557907198618049e-06,1.6101126211835682e-07,1.8648179215851864e-05,8.10165403853679,0.02395742513928053,0.024754135402957303,40.74071270958091,60.5781300602377,15.73300263212863,0.9999999129369782,0.9976209448329235,319774260414356.56,0.6435044112080376,0.6570101780064747,0.24926217796499645,54.60584653693477,0.3385806531370547,0.09106246529475188
junction_limited,225.0,1350.0,0.75,0.7,True,0.75,225.47248796618317,0.6435044112080376,0.5329571006905942,0.00024031171281892587,0.0716397397999537,96.0,96.0,1175.0,0.8809653272928968,233.76823978253879,0.13096532729289678,0.03679274527542284,8.617420389785179e-07,8.773613738123627e-06,5.3209512352135506e-08,2.1299827122918724e-05,1.958284958519524,0.02801111522709608,0.030047172763684023,34.700113754580784,53.12396146705324,6.710123415324676,0.9999999129369782,0.9957131955719506,319774260414356.56,0.6435044112080376,0.9056649172632906,0.14895661200522253,54.7466526754262,0.3492344946435587,0.25779097675112095
